,Message,Message Type,Protocole,IMEI,Serial,Mileage,Date,Ignition,Latitude,Longitude,Altitude,External Power,RPM,Speed,Satellite Number,Azimuth,Bettery level
10,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32846,Mileage:9376007,"Date:""2025-12-22T02:57:28Z""",IopIgnition:true,Latitude:-5.1036415100097656,Longitude:-81.073028564453125,Altitude:75.0999984741211,ExternalPowerVoltage:27.55,Rpm:-999,Speed:7.0,SatelliteNumber:17,Azimuth:317,BatteryLevel:10}]
11,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2939,Mileage:9376015,"Date:""2025-12-22T02:58:47Z""",IopIgnition:false,Latitude:-5.1035847663879395,Longitude:-81.073074340820313,Altitude:74.0,ExternalPowerVoltage:27.76,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:292,OriginalAlarmCode:23}]
12,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2940,Mileage:9376015,"Date:""2025-12-22T03:24:40Z""",IopIgnition:true,Latitude:-5.1035847663879395,Longitude:-81.073074340820313,Altitude:74.0,ExternalPowerVoltage:24.86,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:292,OriginalAlarmCode:22}]
13,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32847,Mileage:9376046,"Date:""2025-12-22T03:25:06Z""",IopIgnition:true,Latitude:-5.1035752296447754,Longitude:-81.072906494140625,Altitude:71.4000015258789,ExternalPowerVoltage:27.37,Rpm:-999,Speed:6.0,SatelliteNumber:15,Azimuth:340,BatteryLevel:10}]
14,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32848,Mileage:9376089,"Date:""2025-12-22T03:25:25Z""",IopIgnition:true,Latitude:-5.1032047271728516,Longitude:-81.07281494140625,Altitude:70.0,ExternalPowerVoltage:27.37,Rpm:-999,Speed:10.0,SatelliteNumber:14,Azimuth:26,BatteryLevel:10}]
15,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32849,Mileage:9376288,"Date:""2025-12-22T03:26:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.41,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:29,BatteryLevel:10}]
16,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32850,Mileage:9376288,"Date:""2025-12-22T03:27:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.44,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:29,BatteryLevel:10}]
17,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32851,Mileage:9376288,"Date:""2025-12-22T03:28:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.44,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:29,BatteryLevel:11}]
18,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32852,Mileage:9376288,"Date:""2025-12-22T03:29:40Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.42,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:29,BatteryLevel:12}]
19,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32853,Mileage:9376288,"Date:""2025-12-22T03:30:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.44,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:29,BatteryLevel:13}]
20,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32854,Mileage:9376288,"Date:""2025-12-22T03:31:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.47,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:29,BatteryLevel:14}]
21,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32855,Mileage:9376288,"Date:""2025-12-22T03:32:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.48,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:29,BatteryLevel:16}]
22,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32856,Mileage:9376288,"Date:""2025-12-22T03:33:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.44,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:29,BatteryLevel:17}]
23,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32857,Mileage:9376288,"Date:""2025-12-22T03:34:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.46,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:29,BatteryLevel:18}]
24,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32858,Mileage:9376288,"Date:""2025-12-22T03:35:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.46,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:29,BatteryLevel:19}]
25,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32859,Mileage:9376288,"Date:""2025-12-22T03:36:40Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.42,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:29,BatteryLevel:20}]
26,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32860,Mileage:9376288,"Date:""2025-12-22T03:37:40Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.44,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:29,BatteryLevel:20}]
27,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32861,Mileage:9376288,"Date:""2025-12-22T03:38:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.44,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:29,BatteryLevel:21}]
28,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32862,Mileage:9376288,"Date:""2025-12-22T03:39:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.44,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:29,BatteryLevel:22}]
29,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32863,Mileage:9376288,"Date:""2025-12-22T03:40:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.47,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:29,BatteryLevel:22}]
30,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32864,Mileage:9376288,"Date:""2025-12-22T03:41:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.61,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:29,BatteryLevel:24}]
31,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32865,Mileage:9376288,"Date:""2025-12-22T03:42:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.62,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:29,BatteryLevel:24}]
32,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32866,Mileage:9376288,"Date:""2025-12-22T03:43:40Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.6,Rpm:-999,Speed:0.0,SatelliteNumber:12,Azimuth:29,BatteryLevel:24}]
33,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32867,Mileage:9376288,"Date:""2025-12-22T03:44:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.63,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:29,BatteryLevel:25}]
34,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32868,Mileage:9376288,"Date:""2025-12-22T03:45:41Z""",IopIgnition:true,Latitude:-5.1016392707824707,Longitude:-81.072029113769531,Altitude:74.800003051757813,ExternalPowerVoltage:27.6,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:29,BatteryLevel:25}]
35,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32869,Mileage:9376292,"Date:""2025-12-22T03:45:58Z""",IopIgnition:true,Latitude:-5.1016044616699219,Longitude:-81.072036743164063,Altitude:75.4000015258789,ExternalPowerVoltage:27.36,Rpm:-999,Speed:5.0,SatelliteNumber:15,Azimuth:335,BatteryLevel:26}]
36,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32870,Mileage:9376301,"Date:""2025-12-22T03:47:41Z""",IopIgnition:true,Latitude:-5.1015286445617676,Longitude:-81.072067260742188,Altitude:77.0,ExternalPowerVoltage:27.57,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:345,BatteryLevel:27}]
37,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32871,Mileage:9376415,"Date:""2025-12-22T03:48:15Z""",IopIgnition:true,Latitude:-5.1006178855896,Longitude:-81.072059631347656,Altitude:78.5999984741211,ExternalPowerVoltage:27.52,Rpm:-999,Speed:18.0,SatelliteNumber:17,Azimuth:298,BatteryLevel:27}]
38,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32872,Mileage:9377640,"Date:""2025-12-22T03:49:41Z""",IopIgnition:true,Latitude:-5.0956425666809082,Longitude:-81.0819091796875,Altitude:84.4000015258789,ExternalPowerVoltage:27.48,Rpm:-999,Speed:67.0,SatelliteNumber:16,Azimuth:297,BatteryLevel:28}]
39,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32873,Mileage:9378672,"Date:""2025-12-22T03:50:41Z""",IopIgnition:true,Latitude:-5.0914640426635742,Longitude:-81.090217590332031,Altitude:86.5,ExternalPowerVoltage:27.39,Rpm:-999,Speed:50.0,SatelliteNumber:14,Azimuth:296,BatteryLevel:28}]
40,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32874,Mileage:9378980,"Date:""2025-12-22T03:51:41Z""",IopIgnition:true,Latitude:-5.0901947021484375,Longitude:-81.092681884765625,Altitude:88.9000015258789,ExternalPowerVoltage:27.41,Rpm:-999,Speed:28.0,SatelliteNumber:15,Azimuth:296,BatteryLevel:29}]
41,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32875,Mileage:9379413,"Date:""2025-12-22T03:52:41Z""",IopIgnition:true,Latitude:-5.088414192199707,Longitude:-81.096153259277344,Altitude:85.4000015258789,ExternalPowerVoltage:27.35,Rpm:-999,Speed:10.0,SatelliteNumber:17,Azimuth:300,BatteryLevel:29}]
42,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32876,Mileage:9379666,"Date:""2025-12-22T03:53:40Z""",IopIgnition:true,Latitude:-5.0877275466918945,Longitude:-81.098320007324219,Altitude:82.300003051757813,ExternalPowerVoltage:27.4,Rpm:-999,Speed:26.0,SatelliteNumber:15,Azimuth:276,BatteryLevel:30}]
43,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32877,Mileage:9379933,"Date:""2025-12-22T03:54:27Z""",IopIgnition:true,Latitude:-5.0871486663818359,Longitude:-81.100616455078125,Altitude:83.5999984741211,ExternalPowerVoltage:27.41,Rpm:-999,Speed:25.0,SatelliteNumber:17,Azimuth:327,BatteryLevel:30}]
44,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32878,Mileage:9380397,"Date:""2025-12-22T03:55:41Z""",IopIgnition:true,Latitude:-5.083247184753418,Longitude:-81.101112365722656,Altitude:65.4000015258789,ExternalPowerVoltage:27.29,Rpm:-999,Speed:24.0,SatelliteNumber:11,Azimuth:302,BatteryLevel:30}]
45,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32879,Mileage:9380522,"Date:""2025-12-22T03:55:56Z""",IopIgnition:true,Latitude:-5.0832834243774414,Longitude:-81.102218627929688,Altitude:46.5,ExternalPowerVoltage:27.37,Rpm:-999,Speed:35.0,SatelliteNumber:16,Azimuth:252,BatteryLevel:30}]
46,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32880,Mileage:9380849,"Date:""2025-12-22T03:57:41Z""",IopIgnition:true,Latitude:-5.0846586227416992,Longitude:-81.10479736328125,Altitude:15.300000190734863,ExternalPowerVoltage:27.47,Rpm:-999,Speed:0.0,SatelliteNumber:11,Azimuth:240,BatteryLevel:32}]
47,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32881,Mileage:9380849,"Date:""2025-12-22T03:58:40Z""",IopIgnition:true,Latitude:-5.0846586227416992,Longitude:-81.10479736328125,Altitude:15.300000190734863,ExternalPowerVoltage:27.42,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:240,BatteryLevel:33}]
48,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32882,Mileage:9380890,"Date:""2025-12-22T03:59:14Z""",IopIgnition:true,Latitude:-5.0848660469055176,Longitude:-81.1050796508789,Altitude:16.5,ExternalPowerVoltage:27.39,Rpm:-999,Speed:5.0,SatelliteNumber:16,Azimuth:176,BatteryLevel:33}]
49,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32883,Mileage:9380900,"Date:""2025-12-22T03:59:20Z""",IopIgnition:true,Latitude:-5.0849390029907227,Longitude:-81.105033874511719,Altitude:17.399999618530273,ExternalPowerVoltage:27.39,Rpm:-999,Speed:6.0,SatelliteNumber:15,Azimuth:124,BatteryLevel:33}]
50,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32884,Mileage:9380916,"Date:""2025-12-22T03:59:53Z""",IopIgnition:true,Latitude:-5.0849719047546387,Longitude:-81.10498046875,Altitude:15.300000190734863,ExternalPowerVoltage:27.44,Rpm:-999,Speed:5.0,SatelliteNumber:13,Azimuth:336,BatteryLevel:33}]
51,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2941,Mileage:9380916,"Date:""2025-12-22T04:01:23Z""",IopIgnition:false,Latitude:-5.0849719047546387,Longitude:-81.10498046875,Altitude:15.300000190734863,ExternalPowerVoltage:27.57,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:336,OriginalAlarmCode:23}]
52,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2942,Mileage:9380916,"Date:""2025-12-22T04:05:50Z""",IopIgnition:true,Latitude:-5.0849719047546387,Longitude:-81.10498046875,Altitude:15.300000190734863,ExternalPowerVoltage:25.9,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:336,OriginalAlarmCode:22}]
53,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32885,Mileage:9380956,"Date:""2025-12-22T04:06:33Z""",IopIgnition:true,Latitude:-5.0846543312072754,Longitude:-81.105133056640625,Altitude:16.5,ExternalPowerVoltage:27.39,Rpm:-999,Speed:5.0,SatelliteNumber:13,Azimuth:160,BatteryLevel:37}]
54,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32886,Mileage:9380995,"Date:""2025-12-22T04:06:47Z""",IopIgnition:true,Latitude:-5.084986686706543,Longitude:-81.1051025390625,Altitude:16.100000381469727,ExternalPowerVoltage:27.46,Rpm:-999,Speed:13.0,SatelliteNumber:14,Azimuth:211,BatteryLevel:38}]
55,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32887,Mileage:9381067,"Date:""2025-12-22T04:07:07Z""",IopIgnition:true,Latitude:-5.0852723121643066,Longitude:-81.105659484863281,Altitude:6.0,ExternalPowerVoltage:27.47,Rpm:-999,Speed:14.0,SatelliteNumber:15,Azimuth:258,BatteryLevel:38}]
56,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32888,Mileage:9381129,"Date:""2025-12-22T04:07:25Z""",IopIgnition:true,Latitude:-5.0850944519042969,Longitude:-81.1061782836914,Altitude:3.5999999046325684,ExternalPowerVoltage:27.45,Rpm:-999,Speed:11.0,SatelliteNumber:16,Azimuth:307,BatteryLevel:38}]
57,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32889,Mileage:9381196,"Date:""2025-12-22T04:07:43Z""",IopIgnition:true,Latitude:-5.0847764015197754,Longitude:-81.106636047363281,Altitude:7.5999999046325684,ExternalPowerVoltage:27.5,Rpm:-999,Speed:14.0,SatelliteNumber:16,Azimuth:258,BatteryLevel:38}]
58,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32890,Mileage:9381344,"Date:""2025-12-22T04:08:32Z""",IopIgnition:true,Latitude:-5.0849127769470215,Longitude:-81.107925415039063,Altitude:10.399999618530273,ExternalPowerVoltage:27.49,Rpm:-999,Speed:11.0,SatelliteNumber:15,Azimuth:207,BatteryLevel:38}]
59,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32891,Mileage:9381351,"Date:""2025-12-22T04:08:34Z""",IopIgnition:true,Latitude:-5.0849771499633789,Longitude:-81.1079330444336,Altitude:9.8000001907348633,ExternalPowerVoltage:27.51,Rpm:-999,Speed:12.0,SatelliteNumber:16,Azimuth:158,BatteryLevel:39}]
60,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32892,Mileage:9381370,"Date:""2025-12-22T04:08:39Z""",IopIgnition:true,Latitude:-5.0850849151611328,Longitude:-81.107803344726563,Altitude:10.300000190734863,ExternalPowerVoltage:27.49,Rpm:-999,Speed:14.0,SatelliteNumber:14,Azimuth:109,BatteryLevel:39}]
61,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:32893,Mileage:9381380,"Date:""2025-12-22T04:08:42Z""",IopIgnition:true,Latitude:-5.0850825309753418,Longitude:-81.107719421386719,Altitude:10.600000381469727,ExternalPowerVoltage:27.47,Rpm:-999,Speed:14.0,SatelliteNumber:14,Azimuth:60,BatteryLevel:39}]
62,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2943,Mileage:9381404,"Date:""2025-12-22T04:09:09Z""",IopIgnition:false,Latitude:-5.0849943161010742,Longitude:-81.107513427734375,Altitude:10.300000190734863,ExternalPowerVoltage:27.59,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:81,OriginalAlarmCode:23}]
63,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2944,Mileage:9381404,"Date:""2025-12-22T04:16:34Z""",IopIgnition:true,Latitude:-5.0849943161010742,Longitude:-81.107513427734375,Altitude:10.300000190734863,ExternalPowerVoltage:25.81,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:81,OriginalAlarmCode:22}]
64,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2945,Mileage:9381414,"Date:""2025-12-22T04:17:16Z""",IopIgnition:false,Latitude:-5.0849642753601074,Longitude:-81.107437133789063,Altitude:12.100000381469727,ExternalPowerVoltage:27.62,Rpm:-999,Speed:0.0,SatelliteNumber:11,Azimuth:81,OriginalAlarmCode:23}]
