,Message,Message Type,Protocole,IMEI,Serial,Mileage,Date,Ignition,Latitude,Longitude,Altitude,External Power,RPM,Speed,Satellite Number,Azimuth,Bettery level
16,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29745,Mileage:8074696,"Date:""2025-12-16T00:14:31Z""",IopIgnition:true,Latitude:-5.0582871437072754,Longitude:-81.0620346069336,Altitude:84.0999984741211,ExternalPowerVoltage:27.32,Rpm:-999,Speed:16.0,SatelliteNumber:17,Azimuth:104,BatteryLevel:98}]
17,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29746,Mileage:8075062,"Date:""2025-12-16T00:16:02Z""",IopIgnition:true,Latitude:-5.059361457824707,Longitude:-81.058914184570313,Altitude:81.9000015258789,ExternalPowerVoltage:27.35,Rpm:-999,Speed:5.0,SatelliteNumber:17,Azimuth:109,BatteryLevel:98}]
18,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29747,Mileage:8075066,"Date:""2025-12-16T00:17:02Z""",IopIgnition:true,Latitude:-5.0593714714050293,Longitude:-81.058883666992188,Altitude:81.0999984741211,ExternalPowerVoltage:27.45,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:108,BatteryLevel:98}]
19,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29748,Mileage:8075087,"Date:""2025-12-16T00:17:09Z""",IopIgnition:true,Latitude:-5.059504508972168,Longitude:-81.058761596679688,Altitude:82.0,ExternalPowerVoltage:27.34,Rpm:-999,Speed:10.0,SatelliteNumber:16,Azimuth:176,BatteryLevel:98}]
20,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29749,Mileage:8075635,"Date:""2025-12-16T00:18:24Z""",IopIgnition:true,Latitude:-5.0641727447509766,Longitude:-81.060127258300781,Altitude:76.800003051757813,ExternalPowerVoltage:27.39,Rpm:-999,Speed:13.0,SatelliteNumber:18,Azimuth:102,BatteryLevel:98}]
21,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29750,Mileage:8075730,"Date:""2025-12-16T00:18:53Z""",IopIgnition:true,Latitude:-5.0641188621521,Longitude:-81.059280395507813,Altitude:74.199996948242188,ExternalPowerVoltage:27.44,Rpm:-999,Speed:7.0,SatelliteNumber:18,Azimuth:54,BatteryLevel:98}]
22,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29751,Mileage:8075739,"Date:""2025-12-16T00:18:57Z""",IopIgnition:true,Latitude:-5.0640406608581543,Longitude:-81.059257507324219,Altitude:74.5,ExternalPowerVoltage:27.37,Rpm:-999,Speed:9.0,SatelliteNumber:19,Azimuth:345,BatteryLevel:98}]
23,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2737,Mileage:8075752,"Date:""2025-12-16T00:19:11Z""",IopIgnition:false,Latitude:-5.0639328956604,Longitude:-81.059249877929688,Altitude:75.699996948242188,ExternalPowerVoltage:27.61,Rpm:-999,Speed:0.0,SatelliteNumber:17,Azimuth:25,OriginalAlarmCode:23}]
24,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2738,Mileage:8075752,"Date:""2025-12-16T00:19:14Z""",IopIgnition:true,Latitude:-5.0639328956604,Longitude:-81.059249877929688,Altitude:75.699996948242188,ExternalPowerVoltage:27.17,Rpm:-999,Speed:0.0,SatelliteNumber:20,Azimuth:25,OriginalAlarmCode:22}]
25,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2739,Mileage:8075752,"Date:""2025-12-16T00:20:11Z""",IopIgnition:false,Latitude:-5.0639328956604,Longitude:-81.059249877929688,Altitude:75.699996948242188,ExternalPowerVoltage:25.97,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:25,OriginalAlarmCode:23}]
26,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2740,Mileage:8075752,"Date:""2025-12-16T00:52:44Z""",IopIgnition:true,Latitude:-5.0639328956604,Longitude:-81.059249877929688,Altitude:75.699996948242188,ExternalPowerVoltage:26.02,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:25,OriginalAlarmCode:22}]
27,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29752,Mileage:8075752,"Date:""2025-12-16T00:53:45Z""",IopIgnition:true,Latitude:-5.0639328956604,Longitude:-81.059249877929688,Altitude:75.699996948242188,ExternalPowerVoltage:25.36,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:25,BatteryLevel:98}]
28,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29753,Mileage:8075752,"Date:""2025-12-16T00:54:45Z""",IopIgnition:true,Latitude:-5.0639328956604,Longitude:-81.059249877929688,Altitude:75.699996948242188,ExternalPowerVoltage:27.65,Rpm:-999,Speed:0.0,SatelliteNumber:12,Azimuth:25,BatteryLevel:98}]
29,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29754,Mileage:8075791,"Date:""2025-12-16T00:55:21Z""",IopIgnition:true,Latitude:-5.0636229515075684,Longitude:-81.0591049194336,Altitude:79.0,ExternalPowerVoltage:27.45,Rpm:-999,Speed:7.0,SatelliteNumber:14,Azimuth:326,BatteryLevel:98}]
30,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29755,Mileage:8075799,"Date:""2025-12-16T00:55:25Z""",IopIgnition:true,Latitude:-5.0635929107666016,Longitude:-81.059158325195313,Altitude:79.4000015258789,ExternalPowerVoltage:27.48,Rpm:-999,Speed:7.0,SatelliteNumber:14,Azimuth:249,BatteryLevel:98}]
31,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29756,Mileage:8075818,"Date:""2025-12-16T00:55:33Z""",IopIgnition:true,Latitude:-5.0637164115905762,Longitude:-81.059257507324219,Altitude:78.5,ExternalPowerVoltage:27.45,Rpm:-999,Speed:7.0,SatelliteNumber:13,Azimuth:188,BatteryLevel:98}]
32,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29757,Mileage:8075870,"Date:""2025-12-16T00:55:53Z""",IopIgnition:true,Latitude:-5.0641436576843262,Longitude:-81.05938720703125,Altitude:75.0999984741211,ExternalPowerVoltage:27.52,Rpm:-999,Speed:9.0,SatelliteNumber:14,Azimuth:243,BatteryLevel:97}]
33,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29758,Mileage:8076003,"Date:""2025-12-16T00:56:29Z""",IopIgnition:true,Latitude:-5.064488410949707,Longitude:-81.06036376953125,Altitude:80.0999984741211,ExternalPowerVoltage:27.47,Rpm:-999,Speed:19.0,SatelliteNumber:14,Azimuth:196,BatteryLevel:98}]
34,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29759,Mileage:8076852,"Date:""2025-12-16T00:57:45Z""",IopIgnition:true,Latitude:-5.0713901519775391,Longitude:-81.063316345214844,Altitude:78.300003051757813,ExternalPowerVoltage:27.47,Rpm:-999,Speed:47.0,SatelliteNumber:17,Azimuth:233,BatteryLevel:98}]
35,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29760,Mileage:8077670,"Date:""2025-12-16T00:58:45Z""",IopIgnition:true,Latitude:-5.0751605033874512,Longitude:-81.069648742675781,Altitude:82.0,ExternalPowerVoltage:27.45,Rpm:-999,Speed:50.0,SatelliteNumber:15,Azimuth:238,BatteryLevel:98}]
36,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29761,Mileage:8078462,"Date:""2025-12-16T00:59:45Z""",IopIgnition:true,Latitude:-5.0789303779602051,Longitude:-81.075698852539063,Altitude:79.5,ExternalPowerVoltage:27.46,Rpm:-999,Speed:49.0,SatelliteNumber:15,Azimuth:238,BatteryLevel:98}]
37,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29762,Mileage:8079275,"Date:""2025-12-16T01:00:45Z""",IopIgnition:true,Latitude:-5.082794189453125,Longitude:-81.081924438476563,Altitude:81.300003051757813,ExternalPowerVoltage:27.41,Rpm:-999,Speed:45.0,SatelliteNumber:15,Azimuth:238,BatteryLevel:98}]
38,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29763,Mileage:8079870,"Date:""2025-12-16T01:01:44Z""",IopIgnition:true,Latitude:-5.085291862487793,Longitude:-81.086631774902344,Altitude:80.9000015258789,ExternalPowerVoltage:27.35,Rpm:-999,Speed:26.0,SatelliteNumber:15,Azimuth:257,BatteryLevel:97}]
39,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29764,Mileage:8080348,"Date:""2025-12-16T01:02:45Z""",IopIgnition:true,Latitude:-5.0859880447387695,Longitude:-81.09088134765625,Altitude:94.300003051757813,ExternalPowerVoltage:27.45,Rpm:-999,Speed:39.0,SatelliteNumber:11,Azimuth:261,BatteryLevel:98}]
40,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29765,Mileage:8080915,"Date:""2025-12-16T01:03:45Z""",IopIgnition:true,Latitude:-5.0868072509765625,Longitude:-81.0959243774414,Altitude:87.0999984741211,ExternalPowerVoltage:27.37,Rpm:-999,Speed:19.0,SatelliteNumber:14,Azimuth:262,BatteryLevel:97}]
41,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29766,Mileage:8081008,"Date:""2025-12-16T01:04:06Z""",IopIgnition:true,Latitude:-5.0867524147033691,Longitude:-81.096725463867188,Altitude:85.0,ExternalPowerVoltage:27.34,Rpm:-999,Speed:8.0,SatelliteNumber:16,Azimuth:337,BatteryLevel:97}]
42,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29767,Mileage:8081049,"Date:""2025-12-16T01:04:20Z""",IopIgnition:true,Latitude:-5.0864424705505371,Longitude:-81.0968246459961,Altitude:86.199996948242188,ExternalPowerVoltage:27.38,Rpm:-999,Speed:9.0,SatelliteNumber:14,Azimuth:260,BatteryLevel:97}]
43,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2741,Mileage:8081072,"Date:""2025-12-16T01:04:37Z""",IopIgnition:false,Latitude:-5.0864472389221191,Longitude:-81.097030639648438,Altitude:86.0,ExternalPowerVoltage:27.47,Rpm:-999,Speed:0.0,SatelliteNumber:14,Azimuth:263,OriginalAlarmCode:23}]
44,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2742,Mileage:8081072,"Date:""2025-12-16T01:28:19Z""",IopIgnition:true,Latitude:-5.0864472389221191,Longitude:-81.097030639648438,Altitude:86.0,ExternalPowerVoltage:24.99,Rpm:-999,Speed:0.0,SatelliteNumber:12,Azimuth:263,OriginalAlarmCode:22}]
45,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29768,Mileage:8081109,"Date:""2025-12-16T01:29:20Z""",IopIgnition:true,Latitude:-5.0865669250488281,Longitude:-81.097343444824219,Altitude:94.4000015258789,ExternalPowerVoltage:27.32,Rpm:-999,Speed:12.0,SatelliteNumber:14,Azimuth:235,BatteryLevel:98}]
46,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29769,Mileage:8081435,"Date:""2025-12-16T01:30:20Z""",IopIgnition:true,Latitude:-5.0870237350463867,Longitude:-81.100128173828125,Altitude:84.0999984741211,ExternalPowerVoltage:27.37,Rpm:-999,Speed:24.0,SatelliteNumber:15,Azimuth:268,BatteryLevel:98}]
47,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29770,Mileage:8081572,"Date:""2025-12-16T01:30:40Z""",IopIgnition:true,Latitude:-5.0870075225830078,Longitude:-81.101303100585938,Altitude:82.5999984741211,ExternalPowerVoltage:27.4,Rpm:-999,Speed:18.0,SatelliteNumber:16,Azimuth:209,BatteryLevel:98}]
48,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29771,Mileage:8081591,"Date:""2025-12-16T01:30:44Z""",IopIgnition:true,Latitude:-5.0871744155883789,Longitude:-81.101325988769531,Altitude:81.0,ExternalPowerVoltage:27.4,Rpm:-999,Speed:16.0,SatelliteNumber:15,Azimuth:162,BatteryLevel:98}]
49,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29772,Mileage:8081617,"Date:""2025-12-16T01:30:49Z""",IopIgnition:true,Latitude:-5.0873136520385742,Longitude:-81.101142883300781,Altitude:77.5,ExternalPowerVoltage:27.44,Rpm:-999,Speed:20.0,SatelliteNumber:15,Azimuth:108,BatteryLevel:98}]
50,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29773,Mileage:8082035,"Date:""2025-12-16T01:32:20Z""",IopIgnition:true,Latitude:-5.0879125595092773,Longitude:-81.097419738769531,Altitude:85.9000015258789,ExternalPowerVoltage:27.38,Rpm:-999,Speed:30.0,SatelliteNumber:15,Azimuth:100,BatteryLevel:98}]
51,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29774,Mileage:8082440,"Date:""2025-12-16T01:33:20Z""",IopIgnition:true,Latitude:-5.0894603729248047,Longitude:-81.0941390991211,Altitude:86.4000015258789,ExternalPowerVoltage:27.36,Rpm:-999,Speed:29.0,SatelliteNumber:15,Azimuth:115,BatteryLevel:97}]
52,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29775,Mileage:8082854,"Date:""2025-12-16T01:34:20Z""",IopIgnition:true,Latitude:-5.0911736488342285,Longitude:-81.090827941894531,Altitude:87.5,ExternalPowerVoltage:27.36,Rpm:-999,Speed:31.0,SatelliteNumber:16,Azimuth:116,BatteryLevel:98}]
53,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29776,Mileage:8083606,"Date:""2025-12-16T01:35:20Z""",IopIgnition:true,Latitude:-5.0941867828369141,Longitude:-81.084762573242188,Altitude:81.699996948242188,ExternalPowerVoltage:27.37,Rpm:-999,Speed:70.0,SatelliteNumber:16,Azimuth:116,BatteryLevel:98}]
54,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29777,Mileage:8084835,"Date:""2025-12-16T01:36:19Z""",IopIgnition:true,Latitude:-5.0992798805236816,Longitude:-81.074920654296875,Altitude:83.0999984741211,ExternalPowerVoltage:27.27,Rpm:-999,Speed:69.0,SatelliteNumber:15,Azimuth:117,BatteryLevel:98}]
55,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29778,Mileage:8085243,"Date:""2025-12-16T01:36:51Z""",IopIgnition:true,Latitude:-5.1010675430297852,Longitude:-81.0717544555664,Altitude:80.5,ExternalPowerVoltage:27.22,Rpm:-999,Speed:12.0,SatelliteNumber:17,Azimuth:173,BatteryLevel:98}]
56,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29779,Mileage:8085282,"Date:""2025-12-16T01:38:20Z""",IopIgnition:true,Latitude:-5.1013808250427246,Longitude:-81.071884155273438,Altitude:76.800003051757813,ExternalPowerVoltage:27.37,Rpm:-999,Speed:0.0,SatelliteNumber:13,Azimuth:196,BatteryLevel:98}]
57,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29780,Mileage:8085309,"Date:""2025-12-16T01:39:20Z""",IopIgnition:true,Latitude:-5.1015763282775879,Longitude:-81.072029113769531,Altitude:74.699996948242188,ExternalPowerVoltage:27.4,Rpm:-999,Speed:7.0,SatelliteNumber:15,Azimuth:232,BatteryLevel:97}]
58,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29781,Mileage:8085385,"Date:""2025-12-16T01:39:44Z""",IopIgnition:true,Latitude:-5.10212516784668,Longitude:-81.072395324707031,Altitude:73.699996948242188,ExternalPowerVoltage:27.38,Rpm:-999,Speed:8.0,SatelliteNumber:15,Azimuth:159,BatteryLevel:97}]
59,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29782,Mileage:8085388,"Date:""2025-12-16T01:39:45Z""",IopIgnition:true,Latitude:-5.1021413803100586,Longitude:-81.0723648071289,Altitude:73.5,ExternalPowerVoltage:27.38,Rpm:-999,Speed:16.0,SatelliteNumber:15,Azimuth:108,BatteryLevel:97}]
60,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29783,Mileage:8085396,"Date:""2025-12-16T01:39:47Z""",IopIgnition:true,Latitude:-5.102139949798584,Longitude:-81.072303771972656,Altitude:73.5999984741211,ExternalPowerVoltage:27.37,Rpm:-999,Speed:13.0,SatelliteNumber:15,Azimuth:58,BatteryLevel:97}]
61,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2743,Mileage:8085446,"Date:""2025-12-16T01:40:08Z""",IopIgnition:false,Latitude:-5.1018095016479492,Longitude:-81.071990966796875,Altitude:74.300003051757813,ExternalPowerVoltage:27.45,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:23,OriginalAlarmCode:23}]
62,"[{""Protocol"":""0x2525""","MessageType:""LocationAlarmMessage""",ProtocolHeadType:20,"Imei:""869487064453904""",SerialNo:2744,Mileage:8085446,"Date:""2025-12-16T02:00:51Z""",IopIgnition:true,Latitude:-5.1018095016479492,Longitude:-81.071990966796875,Altitude:74.300003051757813,ExternalPowerVoltage:24.92,Rpm:-999,Speed:0.0,SatelliteNumber:16,Azimuth:23,OriginalAlarmCode:22}]
63,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064453904""",SerialNo:29784,Mileage:8085446,"Date:""2025-12-16T02:01:52Z""",IopIgnition:true,Latitude:-5.1018095016479492,Longitude:-81.071990966796875,Altitude:74.300003051757813,ExternalPowerVoltage:27.4,Rpm:-999,Speed:0.0,SatelliteNumber:15,Azimuth:23,BatteryLevel:98}]
