,Created,Message,Status,Tank1
38,2025-09-01 10:50:58.488,"11000001,5,4764383367,1,1,1,4,16,1756723903,1756723903,-12.0168961,-77.1316853,3023,0,110,12,01000000,610,-75,11110010,9,OFF,1101000,00000000,0,5,36,fs:3:0x3E020713C10C19CCB23E010713480180144B3E020713AE0CEFCA563E010713E400400E0C|",0x8305476438336701010104001068B57ABF68B57ABFF8D65DFFD206A38B00000BCF00000000006E0C020262FFB54F091600000500243E020713C10C19CCB23E010713480180144B3E020713AE0CEFCA563E010713E400400E0C,0CC1
42,2025-09-01 10:55:47.686,"11000001,5,4764383367,1,1,1,4,4,1756724173,1756724173,-12.0170173,-77.1313193,2881,0,111,12,00000000,610,-71,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E020713A20C2ECA343E010712FF0FFFFF023E020713C20C20CCA53E010712FF0FFFFF02|",0x8305476438336701010104000468B57BCD68B57BCDF8D65943D206B1D700000B4100000000006F0C000262FFB94F089600000500243E020713A20C2ECA343E010712FF0FFFFF023E020713C20C20CCA53E010712FF0FFFFF02,0CA2
47,2025-09-01 11:00:17.584,"11000001,5,4764383367,1,1,1,4,5,1756724443,1756724443,-12.0196501,-77.1300501,2749,0,165,12,00000000,610,-73,11110010,8,ON,1101000,00000000,0,5,36,fs:3:0x3E020713E30C39CEB83E01071208018E10DB3E020714AC0CCFCAC13E010712310112136C|",0x8305476438336701010104000568B57CDB68B57CDBF8D5F26BD206E36B00000ABD0000000000A50C000262FFB74F081700000500243E020713E30C39CEB83E01071208018E10DB3E020714AC0CCFCAC13E010712310112136C,0CE3
50,2025-09-01 11:03:17.570,"11000001,5,4764383367,1,1,1,4,8,1756724623,1756724623,-12.0316996,-77.1278511,3375,797,197,12,00000000,610,-51,11110010,7,ON,1101100,00000000,0,5,36,fs:3:0x3E020714820C2DC8FC3E010713350154139E3E020715AD0CD4CA4C3E010714CC01C01C94|",0x8305476438336701010104000868B57D8F68B57D8FF8D41BBCD207395100000D2F0000031D00C50C000262FFCD4F073700000500243E020714820C2DC8FC3E010713350154139E3E020715AD0CD4CA4C3E010714CC01C01C94,0C82
57,2025-09-01 11:06:17.645,"11000001,5,4764383367,1,1,1,4,14,1756724803,1756724796,-12.0193686,-77.1292445,2999,1458,347,3,01101000,610,-61,11110010,28,ON,1101100,00000000,0,5,36,fs:3:0x3E0207159C0CC7C9D03E010716490191143E3E0207168E0CE7C83E3E010717A500540ACA|",0x8305476438336701010104000E68B57E4368B57E3CF8D5FD6AD20702E300000BB7000005B2015B03160262FFC34F1C3700000500243E0207159C0CC7C9D03E010716490191143E3E0207168E0CE7C83E3E010717A500540ACA,0C9C
62,2025-09-01 11:09:16.822,"11000001,5,4764383367,1,1,1,4,19,1756724983,1756724983,-11.997482,-77.1261078,3685,0,66,13,00000000,610,-65,11110010,7,ON,1101000,00000000,0,5,36,fs:3:0x3E020717900C02C90A3E0107198B01B3189C3E0207189D0CDCC97C3E01071AFC00C80FDC|",0x8305476438336701010104001368B57EF768B57EF7F8D9545CD2077D6A00000E650000000000420D000262FFBF4F071700000500243E020717900C02C90A3E0107198B01B3189C3E0207189D0CDCC97C3E01071AFC00C80FDC,0C90
67,2025-09-01 11:12:17.602,"11000001,5,4764383367,1,1,1,4,24,1756725163,1756725163,-11.9856791,-77.1252748,3599,100,3,14,01000000,610,-51,11110010,7,ON,1101100,00000000,0,5,36,fs:3:0x3E020718700C05C75D3E01071A2A00A302503E02071A6A0CA2C6233E01071A6D02D1261C|",0x8305476438336701010104001868B57FAB68B57FABF8DB2169D2079DF400000E0F0000006400030E020262FFCD4F073700000500243E020718700C05C75D3E01071A2A00A302503E02071A6A0CA2C6233E01071A6D02D1261C,0C70
71,2025-09-01 11:15:17.535,"11000001,5,4764383367,1,1,1,4,28,1756725343,1756725343,-11.9812916,-77.1253353,3851,716,183,15,01000000,610,-51,11110010,7,ON,1101001,00000000,0,5,36,fs:3:0x3E02071A830C38C8C23E01071BFF0FFFFFF13E0207198C0CC5C8063E01071A2C00C00256|",0x8305476438336701010104001C68B5805F68B5805FF8DBCCCCD2079B9700000F0B000002CC00B70F020262FFCD4F079700000500243E02071A830C38C8C23E01071BFF0FFFFFF13E0207198C0CC5C8063E01071A2C00C00256,0C83
75,2025-09-01 11:18:17.764,"11000001,5,4764383367,1,1,1,4,32,1756725523,1756725523,-11.9819878,-77.1289155,3310,305,272,14,01000000,610,-69,11110010,8,ON,1101100,00000000,0,5,36,fs:3:0x3E02071A970C7BC9643E0107194C01C614C93E02071B960C68C99F3E010718C500540CE8|",0x8305476438336701010104002068B5811368B58113F8DBB19AD2070FBD00000CEE0000013101100E020262FFBB4F083700000500243E02071A970C7BC9643E0107194C01C614C93E02071B960C68C99F3E010718C500540CE8,0C97
77,2025-09-01 11:21:43.561,"11000001,5,4764383367,1,1,1,4,34,1756725703,1756725703,-11.9819826,-77.1290206,3191,5,269,16,01000000,610,-69,11110010,6,OFF,1101001,00000000,0,5,36,fs:3:0x3E02071B6B0CB0C61C3E010717AD00DB0AE13E02071B6D0CDDC6C63E010717A2002D0A48|",0x8305476438336701010104002268B581C768B581C7F8DBB1CED2070BA200000C7700000005010D10020262FFBB4F069600000500243E02071B6B0CB0C61C3E010717AD00DB0AE13E02071B6D0CDDC6C63E010717A2002D0A48,0C6B
78,2025-09-01 11:24:43.729,"11000001,5,4764383367,1,1,1,4,35,1756725883,1756725883,-11.9819723,-77.1290071,3484,0,269,15,01000000,610,-67,11110010,7,OFF,1101001,00000000,0,5,36,fs:3:0x3E02071B6F0CF4C6B23E010717A0000E0ADB3E02071A6D0CD2C6133E010717A3003C0AEF|",0x8305476438336701010104002368B5827B68B5827BF8DBB235D2070C2900000D9C00000000010D0F020262FFBD4F079600000500243E02071B6F0CF4C6B23E010717A0000E0ADB3E02071A6D0CD2C6133E010717A3003C0AEF,0C6F
79,2025-09-01 11:27:43.631,"11000001,5,4764383367,1,1,1,4,36,1756726063,1756726063,-11.9819681,-77.1289975,3471,0,269,15,01000000,610,-67,11110010,7,OFF,1101001,00000000,0,5,36,fs:3:0x3E02071A6D0CD7C6EC3E010717A400410A563E02071A6C0CC2C6703E0107179F00FA0949|",0x8305476438336701010104002468B5832F68B5832FF8DBB25FD2070C8900000D8F00000000010D0F020262FFBD4F079600000500243E02071A6D0CD7C6EC3E010717A400410A563E02071A6C0CC2C6703E0107179F00FA0949,0C6D
81,2025-09-01 11:30:43.704,"11000001,5,4764383367,1,1,1,4,38,1756726243,1756726243,-11.9819656,-77.1290163,3490,0,269,15,01000000,610,-67,11110010,6,OFF,1101000,00000000,0,5,36,fs:3:0x3E0207196C0CC8C6D93E01071699009909823E0207196D0CD0C6CC3E0107169000000960|",0x8305476438336701010104002668B583E368B583E3F8DBB278D2070BCD00000DA200000000010D0F020262FFBD4F061600000500243E0207196C0CC8C6D93E01071699009909823E0207196D0CD0C6CC3E0107169000000960,0C6C
86,2025-09-01 11:33:17.881,"11000001,5,4764383367,1,1,1,4,5,1756726423,1756726423,-11.9797103,-77.1292686,3125,0,356,11,00000000,610,-83,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E020719520C21C5A13E0107164A02A924B73E0207192D0CD2C2DC3E010716DA03A93DFC|",0x8305476438336701010104000568B5849768B58497F8DC0A91D20701F200000C350000000001640B000262FFAD4F089600000500243E020719520C21C5A13E0107164A02A924B73E0207192D0CD2C2DC3E010716DA03A93DFC,0C52
88,2025-09-01 11:36:17.692,"11000001,5,4764383367,1,1,1,4,7,1756726603,1756726603,-11.9797233,-77.1292725,4260,0,326,13,00000000,610,-81,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E020719660C6BC6793E010715FF0FFFFF533E020719700C0AC7883E010715FF0FFFFF53|",0x8305476438336701010104000768B5854B68B5854BF8DC0A0FD20701CB000010A40000000001460D000262FFAF4F089600000500243E020719660C6BC6793E010715FF0FFFFF533E020719700C0AC7883E010715FF0FFFFF53,0C66
89,2025-09-01 11:39:17.736,"11000001,5,4764383367,1,1,1,4,8,1756726783,1756726783,-11.9796965,-77.1292593,4237,0,326,15,01000000,610,-79,11110010,7,OFF,1101000,00000000,0,5,36,fs:3:0x3E020719670C7CC6743E010715FF0FFFFF533E020719690C96C6F33E010714FF0FFFFF9E|",0x8305476438336701010104000868B585FF68B585FFF8DC0B1BD207024F0000108D0000000001460F020262FFB14F071600000500243E020719670C7CC6743E010715FF0FFFFF533E020719690C96C6F33E010714FF0FFFFF9E,0C67
90,2025-09-01 11:42:17.853,"11000001,5,4764383367,1,1,1,4,9,1756726963,1756726963,-11.97973,-77.1292698,4066,0,326,11,01000000,610,-81,11110010,9,OFF,1101001,00000000,0,5,36,fs:3:0x3E020718690C94C6AF3E010714FF0FFFFF9E3E020718680C80C6F73E010714FF0FFFFF9E|",0x8305476438336701010104000968B586B368B586B3F8DC09CCD20701E600000FE20000000001460B020262FFAF4F099600000500243E020718690C94C6AF3E010714FF0FFFFF9E3E020718680C80C6F73E010714FF0FFFFF9E,0C69
92,2025-09-01 11:45:17.852,"11000001,5,4764383367,1,1,1,4,11,1756727143,1756727143,-11.9797131,-77.1292766,4295,0,326,13,01000000,610,-81,11110010,7,OFF,1101001,00000000,0,5,36,fs:3:0x3E020718660C6FC68F3E010714FF0FFFFF9E3E020717670C76C6313E010714FF0FFFFF9E|",0x8305476438336701010104000B68B5876768B58767F8DC0A75D20701A2000010C70000000001460D020262FFAF4F079600000500243E020718660C6FC68F3E010714FF0FFFFF9E3E020717670C76C6313E010714FF0FFFFF9E,0C66
93,2025-09-01 11:48:17.865,"11000001,5,4764383367,1,1,1,4,12,1756727323,1756727323,-11.9797446,-77.1292915,4364,0,326,13,01000000,610,-81,11110010,7,OFF,1101001,00000000,0,5,36,fs:3:0x3E020717670C75C6643E010714FF0FFFFF9E3E020717670C74C6A03E010714FF0FFFFF9E|",0x8305476438336701010104000C68B5881B68B5881BF8DC093AD207010D0000110C0000000001460D020262FFAF4F079600000500243E020717670C75C6643E010714FF0FFFFF9E3E020717670C74C6A03E010714FF0FFFFF9E,0C67
94,2025-09-01 11:51:17.861,"11000001,5,4764383367,1,1,1,4,13,1756727503,1756727503,-11.9796833,-77.1292538,3141,0,326,13,01000000,610,-81,11110010,9,OFF,1101001,00000000,0,5,36,fs:3:0x3E020717670C71C65F3E010714FF0FFFFF9E3E020717660C6EC6243E010714FF0FFFFF9E|",0x8305476438336701010104000D68B588CF68B588CFF8DC0B9FD207028600000C450000000001460D020262FFAF4F099600000500243E020717670C71C65F3E010714FF0FFFFF9E3E020717660C6EC6243E010714FF0FFFFF9E,0C67
97,2025-09-01 11:56:14.253,"11000001,5,4764383367,1,1,1,4,3,1756727773,1756727773,-11.9788796,-77.1296478,3361,2,274,12,00000000,610,-75,11110010,7,OFF,1101001,00000000,0,5,36,fs:3:0x3E020716750C53C7A33E010714C101101C513E020717700C06C7673E010714CB06B36C73|",0x8305476438336701010104000368B589DD68B589DDF8DC2B04D206F32200000D210000000201120C000262FFB54F079600000500243E020716750C53C7A33E010714C101101C513E020717700C06C7673E010714CB06B36C73,0C75
99,2025-09-01 11:59:03.817,"11000001,5,4764383367,1,1,1,4,5,1756727953,1756727953,-11.978868,-77.1296286,5116,2,274,12,01000100,610,-77,11110010,7,ON,1101000,00000000,0,5,36,fs:3:0x3E0207176B0CB0C63D3E010714FF0FFFFF9E3E0207175E0CE4C55A3E010714FF0FFFFF9E|",0x8305476438336701010104000568B58A9168B58A91F8DC2B78D206F3E2000013FC0000000201120C220262FFB34F071700000500243E0207176B0CB0C63D3E010714FF0FFFFF9E3E0207175E0CE4C55A3E010714FF0FFFFF9E,0C6B
105,2025-09-01 12:01:28.067,"11000001,5,4764383367,1,1,1,4,6,1756728133,1756728133,-11.979581,-77.1300935,3520,0,78,12,00000000,610,-83,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E020718EA0BA2BE393E0107141C01C411533E0207186E0CECC6E93E010714000000009E|",0x8305476438336701010104000668B58B4568B58B45F8DC0F9ED206E1B900000DC000000000004E0C000262FFAD4F089600000500243E020718EA0BA2BE393E0107141C01C411533E0207186E0CECC6E93E010714000000009E,0BEA
106,2025-09-01 12:04:28.853,"11000001,5,4764383367,1,1,1,4,7,1756728313,1756728313,-11.9795781,-77.1300885,3380,0,78,13,01000000,610,-83,11110010,8,OFF,1101000,00000000,0,5,36,fs:3:0x3E020718620C26C6A83E010714000000009E3E020718600C08C6B23E0107150000000053|",0x8305476438336701010104000768B58BF968B58BF9F8DC0FBBD206E1EB00000D3400000000004E0D020262FFAD4F081600000500243E020718620C26C6A83E010714000000009E3E020718600C08C6B23E0107150000000053,0C62
107,2025-09-01 12:07:28.804,"11000001,5,4764383367,1,1,1,4,8,1756728493,1756728493,-11.9795555,-77.1300778,3963,2,78,14,01000000,610,-87,11110010,9,OFF,1101001,00000000,0,5,36,fs:3:0x3E020718600C0CC6893E0107154E00E704DC3E0207185F0CF5C5923E0107156000070670|",0x8305476438336701010104000868B58CAD68B58CADF8DC109DD206E25600000F7B00000002004E0E020262FFA94F099600000500243E020718600C0CC6893E0107154E00E704DC3E0207185F0CF5C5923E0107156000070670,0C60
109,2025-09-01 12:10:28.924,"11000001,5,4764383367,1,1,1,4,10,1756728673,1756728673,-11.9795038,-77.130096,4859,0,78,13,01000000,610,-83,11110010,8,OFF,1101000,00000000,0,5,36,fs:3:0x3E020717600C07C6C53E0107157F00F0077B3E020717600C04C6903E01071552002C053F|",0x8305476438336701010104000A68B58D6168B58D61F8DC12A2D206E1A0000012FB00000000004E0D020262FFAD4F081600000500243E020717600C07C6C53E0107157F00F0077B3E020717600C04C6903E01071552002C053F,0C60
110,2025-09-01 12:13:28.942,"11000001,5,4764383367,1,1,1,4,11,1756728853,1756728853,-11.9795773,-77.1300848,3398,0,78,14,01000000,610,-83,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E020717600C05C6543E0107166F00F7063D3E020717600C07C6C53E0107166F00F80625|",0x8305476438336701010104000B68B58E1568B58E15F8DC0FC3D206E21000000D4600000000004E0E020262FFAD4F089600000500243E020717600C05C6543E0107166F00F7063D3E020717600C07C6C53E0107166F00F80625,0C60
111,2025-09-01 12:16:28.846,"11000001,5,4764383367,1,1,1,4,12,1756729033,1756729033,-11.97959,-77.1300816,3788,0,47,14,01000000,610,-83,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E020716600C07C6083E010716A400440A643E020716600C03C6333E0107169A00AD091C|",0x8305476438336701010104000C68B58EC968B58EC9F8DC0F44D206E23000000ECC00000000002F0E020262FFAD4F089600000500243E020716600C07C6083E010716A400440A643E020716600C03C6333E0107169A00AD091C,0C60
112,2025-09-01 12:19:28.977,"11000001,5,4764383367,1,1,1,4,13,1756729213,1756729213,-11.9795898,-77.1300938,3054,0,47,14,01000000,610,-83,11110010,7,OFF,1101000,00000000,0,5,36,fs:3:0x3E020716600C02C6F73E010716B200250B953E020716600C08C6103E010716B3003C0B44|",0x8305476438336701010104000D68B58F7D68B58F7DF8DC0F46D206E1B600000BEE00000000002F0E020262FFAD4F071600000500243E020716600C02C6F73E010716B200250B953E020716600C08C6103E010716B3003C0B44,0C60
113,2025-09-01 12:22:28.978,"11000001,5,4764383367,1,1,1,4,14,1756729393,1756729393,-11.9795828,-77.130139,3458,0,47,14,01000000,610,-81,11110010,10,OFF,1101000,00000000,0,5,36,fs:3:0x3E020716600C0CC62B3E01071673003F078B3E020716600C0EC6BA3E010716A600610A5D|",0x8305476438336701010104000E68B5903168B59031F8DC0F8CD206DFF200000D8200000000002F0E020262FFAF4F0A1600000500243E020716600C0CC62B3E01071673003F078B3E020716600C0EC6BA3E010716A600610A5D,0C60
114,2025-09-01 12:25:28.978,"11000001,5,4764383367,1,1,1,4,15,1756729573,1756729573,-11.9795645,-77.1301123,4147,0,47,14,01000000,610,-81,11110010,7,OFF,1101001,00000000,0,5,36,fs:3:0x3E020716610C10C6053E010716C900920C463E020716600C0EC6BA3E01071608018B103B|",0x8305476438336701010104000F68B590E568B590E5F8DC1043D206E0FD0000103300000000002F0E020262FFAF4F079600000500243E020716610C10C6053E010716C900920C463E020716600C0EC6BA3E01071608018B103B,0C61
115,2025-09-01 12:28:28.907,"11000001,5,4764383367,1,1,1,4,16,1756729753,1756729753,-11.9795776,-77.130084,3810,0,47,13,01000000,610,-81,11110010,7,OFF,1101001,00000000,0,5,36,fs:3:0x3E020716600C0CC62B3E010715DB00BE0DE53E020716600C0DC6EF3E010715BE00E40BB9|",0x8305476438336701010104001068B5919968B59199F8DC0FC0D206E21800000EE200000000002F0D020262FFAF4F079600000500243E020716600C0CC62B3E010715DB00BE0DE53E020716600C0DC6EF3E010715BE00E40BB9,0C60
118,2025-09-01 12:32:14.483,"11000001,5,4764383367,1,1,1,4,3,1756729933,1756729933,-11.9795995,-77.1301273,3886,0,0,11,01000000,610,-83,11110010,8,ON,1101000,00000000,0,5,36,fs:3:0x3E020716610C19C6B73E01071565015816A83E020716610C16C6AF3E0107157701771710|",0x8305476438336701010104000368B5924D68B5924DF8DC0EE5D206E06700000F2E0000000000000B020262FFAD4F081700000500243E020716610C19C6B73E01071565015816A83E020716610C16C6AF3E0107157701771710,0C61
121,2025-09-01 12:35:29.263,"11000001,5,4764383367,1,1,1,4,6,1756730113,1756730113,-11.9795686,-77.1301828,3365,183,269,11,01000000,610,-83,11110010,8,ON,1101001,00000000,0,5,36,fs:3:0x3E0207165F0CF5C5303E010715FF0FFFFF533E0207163F0CFAC3653E01071549019714DA|",0x8305476438336701010104000668B5930168B59301F8DC101AD206DE3C00000D25000000B7010D0B020262FFAD4F089700000500243E0207165F0CF5C5303E010715FF0FFFFF533E0207163F0CFAC3653E01071549019714DA,0C5F
122,2025-09-01 12:38:14.652,"11000001,5,4764383367,1,1,1,4,7,1756730293,1756730293,-11.9795933,-77.1302538,4365,0,294,13,01000000,610,-83,11110010,8,ON,1101001,00000000,0,5,36,fs:3:0x3E020717450C52C4003E010715C0010A1C183E0207173E0CEDC3A53E010714D601651DF8|",0x8305476438336701010104000768B593B568B593B5F8DC0F23D206DB760000110D0000000001260D020262FFAD4F089700000500243E020717450C52C4003E010715C0010A1C183E0207173E0CEDC3A53E010714D601651DF8,0C45
123,2025-09-01 12:41:14.415,"11000001,5,4764383367,1,1,1,4,8,1756730473,1756730473,-11.9796731,-77.1302218,3503,0,166,13,01000000,610,-81,11110010,9,ON,1101001,00000000,0,5,36,fs:3:0x3E020718660C60C6973E0107132B07B872613E0207187E0CE3C7973E010713C101151CFF|",0x8305476438336701010104000868B5946968B59469F8DC0C05D206DCB600000DAF0000000000A60D020262FFAF4F099700000500243E020718660C60C6973E0107132B07B872613E0207187E0CE3C7973E010713C101151CFF,0C66
130,2025-09-01 12:44:14.381,"11000001,5,4764383367,1,1,1,4,15,1756730653,1756730653,-11.9796288,-77.130139,3987,0,4,14,01000000,610,-83,11110010,8,ON,1101001,00000000,0,5,36,fs:3:0x3E0207183E0CE2C3D23E010713C1011F1C183E020718640C43C6043E0107137F01F017D1|",0x8305476438336701010104000F68B5951D68B5951DF8DC0DC0D206DFF200000F930000000000040E020262FFAD4F089700000500243E0207183E0CE2C3D23E010713C1011F1C183E020718640C43C6043E0107137F01F017D1,0C3E
138,2025-09-01 12:47:14.558,"11000001,5,4764383367,1,1,1,4,23,1756730833,1756730833,-11.9788711,-77.130405,5079,0,95,13,01000000,610,-69,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E020718270C7FC26D3E010714000000009E3E020718470C78C44E3E010714FF0FFFFF9E|",0x8305476438336701010104001768B595D168B595D1F8DC2B59D206D58E000013D700000000005F0D020262FFBB4F089600000500243E020718270C7FC26D3E010714000000009E3E020718470C78C44E3E010714FF0FFFFF9E,0C27
139,2025-09-01 12:50:14.630,"11000001,5,4764383367,1,1,1,4,24,1756731013,1756731013,-11.9788605,-77.1303916,6662,0,107,13,01000000,610,-69,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E0207185B0CBAC51F3E010714FF0FFFFF9E3E020718500C07C5003E010714FF0FFFFF9E|",0x8305476438336701010104001868B5968568B59685F8DC2BC3D206D61400001A0600000000006B0D020262FFBB4F089600000500243E0207185B0CBAC51F3E010714FF0FFFFF9E3E020718500C07C5003E010714FF0FFFFF9E,0C5B
140,2025-09-01 12:53:14.623,"11000001,5,4764383367,1,1,1,4,25,1756731193,1756731193,-11.978946,-77.1303683,7871,2,107,11,01000000,610,-69,11110010,9,OFF,1101001,00000000,0,5,36,fs:3:0x3E020718540C45C5043E010714FF0FFFFF9E3E020718530C31C50F3E010714FF0FFFFF9E|",0x8305476438336701010104001968B5973968B59739F8DC286CD206D6FD00001EBF00000002006B0B020262FFBB4F099600000500243E020718540C45C5043E010714FF0FFFFF9E3E020718530C31C50F3E010714FF0FFFFF9E,0C54
141,2025-09-01 12:56:14.557,"11000001,5,4764383367,1,1,1,4,26,1756731373,1756731373,-11.9789661,-77.1303923,9342,0,107,12,01000000,610,-69,11110010,8,OFF,1101001,00000000,0,5,36,fs:3:0x3E020718520C2EC5743E010713FF0FFFFFCF3E020718520C2BC58B3E010713FF0FFFFFCF|",0x8305476438336701010104001A68B597ED68B597EDF8DC27A3D206D60D0000247E00000000006B0C020262FFBB4F089600000500243E020718520C2EC5743E010713FF0FFFFFCF3E020718520C2BC58B3E010713FF0FFFFFCF,0C52
143,2025-09-01 12:59:14.597,"11000001,5,4764383367,1,1,1,4,28,1756731553,1756731553,-11.9789698,-77.1303936,7843,0,107,12,01000000,610,-69,11110010,7,OFF,1101001,00000000,0,5,36,fs:3:0x3E020718520C2BC58B3E010713FF0FFFFFCF3E020717520C2CC58A3E010713FF0FFFFFCF|",0x8305476438336701010104001C68B598A168B598A1F8DC277ED206D60000001EA300000000006B0C020262FFBB4F079600000500243E020718520C2BC58B3E010713FF0FFFFFCF3E020717520C2CC58A3E010713FF0FFFFFCF,0C52
144,2025-09-01 13:02:14.681,"11000001,5,4764383367,1,1,1,4,29,1756731733,1756731733,-11.9789501,-77.1304036,6459,0,107,11,01000000,610,-71,11110010,9,OFF,1101000,00000000,0,5,36,fs:3:0x3E020717520C2EC51B3E010713FF0FFFFFCF3E020717520C2EC51B3E010713FF0FFFFFCF|",0x8305476438336701010104001D68B5995568B59955F8DC2843D206D59C0000193B00000000006B0B020262FFB94F091600000500243E020717520C2EC51B3E010713FF0FFFFFCF3E020717520C2EC51B3E010713FF0FFFFFCF,0C52
