,Message,Message Type,Protocole,IMEI,Serial,Mileage,Date,Ignition,Latitude,Longitude,Altitude,External Power,RPM,Speed,Satellite Number,Azimuth,Bettery level
10,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11947,Mileage:7094317,"Date:""2025-12-17T07:11:31Z""",IopIgnition:true,Latitude:-17.569646835327148,Longitude:-70.8547592163086,Altitude:847.9000244140625,ExternalPowerVoltage:14.11,Rpm:-999,Speed:35.0,SatelliteNumber:16,Azimuth:7,BatteryLevel:87}]
11,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11948,Mileage:7094959,"Date:""2025-12-17T07:12:31Z""",IopIgnition:true,Latitude:-17.563934326171875,Longitude:-70.853927612304688,Altitude:872.70001220703125,ExternalPowerVoltage:14.11,Rpm:-999,Speed:37.0,SatelliteNumber:17,Azimuth:7,BatteryLevel:87}]
12,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11949,Mileage:7095592,"Date:""2025-12-17T07:13:31Z""",IopIgnition:true,Latitude:-17.558294296264648,Longitude:-70.8531265258789,Altitude:901.20001220703125,ExternalPowerVoltage:14.13,Rpm:-999,Speed:39.0,SatelliteNumber:17,Azimuth:7,BatteryLevel:87}]
13,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11950,Mileage:7096273,"Date:""2025-12-17T07:14:30Z""",IopIgnition:true,Latitude:-17.552215576171875,Longitude:-70.852447509765625,Altitude:915.20001220703125,ExternalPowerVoltage:14.14,Rpm:-999,Speed:40.0,SatelliteNumber:17,Azimuth:4,BatteryLevel:86}]
14,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11951,Mileage:7097027,"Date:""2025-12-17T07:15:31Z""",IopIgnition:true,Latitude:-17.54545783996582,Longitude:-70.85198974609375,Altitude:932.5,ExternalPowerVoltage:14.15,Rpm:-999,Speed:48.0,SatelliteNumber:16,Azimuth:4,BatteryLevel:87}]
15,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11952,Mileage:7097690,"Date:""2025-12-17T07:16:23Z""",IopIgnition:true,Latitude:-17.539693832397461,Longitude:-70.85113525390625,Altitude:944.29998779296875,ExternalPowerVoltage:14.13,Rpm:-999,Speed:48.0,SatelliteNumber:17,Azimuth:51,BatteryLevel:87}]
16,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11953,Mileage:7097980,"Date:""2025-12-17T07:16:44Z""",IopIgnition:true,Latitude:-17.538150787353516,Longitude:-70.8492202758789,Altitude:926.9000244140625,ExternalPowerVoltage:14.14,Rpm:-999,Speed:48.0,SatelliteNumber:16,Azimuth:357,BatteryLevel:87}]
17,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11954,Mileage:7099522,"Date:""2025-12-17T07:18:22Z""",IopIgnition:true,Latitude:-17.52562141418457,Longitude:-70.846588134765625,Altitude:907.20001220703125,ExternalPowerVoltage:14.11,Rpm:-999,Speed:57.0,SatelliteNumber:18,Azimuth:44,BatteryLevel:87}]
18,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11955,Mileage:7100242,"Date:""2025-12-17T07:19:05Z""",IopIgnition:true,Latitude:-17.520236968994141,Longitude:-70.843147277832031,Altitude:924.4000244140625,ExternalPowerVoltage:14.12,Rpm:-999,Speed:58.0,SatelliteNumber:16,Azimuth:353,BatteryLevel:86}]
19,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11956,Mileage:7101358,"Date:""2025-12-17T07:20:31Z""",IopIgnition:true,Latitude:-17.510547637939453,Longitude:-70.843048095703125,Altitude:982.4000244140625,ExternalPowerVoltage:14.16,Rpm:-999,Speed:49.0,SatelliteNumber:15,Azimuth:17,BatteryLevel:87}]
20,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11957,Mileage:7102228,"Date:""2025-12-17T07:21:31Z""",IopIgnition:true,Latitude:-17.503219604492188,Longitude:-70.8402099609375,Altitude:1013.2999877929688,ExternalPowerVoltage:14.1,Rpm:-999,Speed:54.0,SatelliteNumber:16,Azimuth:20,BatteryLevel:86}]
21,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11958,Mileage:7103137,"Date:""2025-12-17T07:22:31Z""",IopIgnition:true,Latitude:-17.495309829711914,Longitude:-70.8388671875,Altitude:1049.300048828125,ExternalPowerVoltage:14.14,Rpm:-999,Speed:52.0,SatelliteNumber:16,Azimuth:349,BatteryLevel:87}]
22,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11959,Mileage:7104018,"Date:""2025-12-17T07:23:31Z""",IopIgnition:true,Latitude:-17.487632751464844,Longitude:-70.840896606445313,Altitude:1076.5999755859375,ExternalPowerVoltage:14.14,Rpm:-999,Speed:54.0,SatelliteNumber:15,Azimuth:346,BatteryLevel:87}]
23,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11960,Mileage:7105000,"Date:""2025-12-17T07:24:30Z""",IopIgnition:true,Latitude:-17.478927612304688,Longitude:-70.842002868652344,Altitude:1110.5,ExternalPowerVoltage:14.14,Rpm:-999,Speed:60.0,SatelliteNumber:16,Azimuth:358,BatteryLevel:87}]
24,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11961,Mileage:7106024,"Date:""2025-12-17T07:25:31Z""",IopIgnition:true,Latitude:-17.469728469848633,Longitude:-70.84222412109375,Altitude:1160.5,ExternalPowerVoltage:14.14,Rpm:-999,Speed:58.0,SatelliteNumber:16,Azimuth:358,BatteryLevel:87}]
25,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11962,Mileage:7107013,"Date:""2025-12-17T07:26:31Z""",IopIgnition:true,Latitude:-17.460849761962891,Longitude:-70.842460632324219,Altitude:1204.800048828125,ExternalPowerVoltage:14.14,Rpm:-999,Speed:58.0,SatelliteNumber:15,Azimuth:358,BatteryLevel:86}]
26,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11963,Mileage:7107914,"Date:""2025-12-17T07:27:31Z""",IopIgnition:true,Latitude:-17.4527587890625,Longitude:-70.842666625976563,Altitude:1244.0999755859375,ExternalPowerVoltage:14.14,Rpm:-999,Speed:50.0,SatelliteNumber:16,Azimuth:359,BatteryLevel:87}]
27,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11964,Mileage:7108791,"Date:""2025-12-17T07:28:31Z""",IopIgnition:true,Latitude:-17.445646286010742,Longitude:-70.8397216796875,Altitude:1269.9000244140625,ExternalPowerVoltage:14.13,Rpm:-999,Speed:57.0,SatelliteNumber:15,Azimuth:43,BatteryLevel:87}]
28,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11965,Mileage:7109851,"Date:""2025-12-17T07:29:31Z""",IopIgnition:true,Latitude:-17.439701080322266,Longitude:-70.831954956054688,Altitude:1286.0999755859375,ExternalPowerVoltage:14.12,Rpm:-999,Speed:63.0,SatelliteNumber:15,Azimuth:67,BatteryLevel:87}]
29,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11966,Mileage:7111020,"Date:""2025-12-17T07:30:30Z""",IopIgnition:true,Latitude:-17.435405731201172,Longitude:-70.8230972290039,Altitude:1275.699951171875,ExternalPowerVoltage:14.13,Rpm:-999,Speed:76.0,SatelliteNumber:15,Azimuth:29,BatteryLevel:87}]
30,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11967,Mileage:7112103,"Date:""2025-12-17T07:31:30Z""",IopIgnition:true,Latitude:-17.426910400390625,Longitude:-70.818130493164063,Altitude:1301.9000244140625,ExternalPowerVoltage:14.14,Rpm:-999,Speed:45.0,SatelliteNumber:16,Azimuth:29,BatteryLevel:86}]
31,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11968,Mileage:7113155,"Date:""2025-12-17T07:32:31Z""",IopIgnition:true,Latitude:-17.418666839599609,Longitude:-70.81329345703125,Altitude:1308.5999755859375,ExternalPowerVoltage:14.14,Rpm:-999,Speed:70.0,SatelliteNumber:16,Azimuth:29,BatteryLevel:87}]
32,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11969,Mileage:7114028,"Date:""2025-12-17T07:33:31Z""",IopIgnition:true,Latitude:-17.411623001098633,Longitude:-70.809722900390625,Altitude:1352.0,ExternalPowerVoltage:14.14,Rpm:-999,Speed:50.0,SatelliteNumber:17,Azimuth:18,BatteryLevel:87}]
33,"[{""Protocol"":""0x2525""","MessageType:""SignInMessage""",ProtocolHeadType:0,"Imei:""869487064428724""",SerialNo:1,"Firmware:""V1.0.1.6""",Model:0,ObdBootVersion:null,ObdDataVersion:null,ObdHareware:null,ObdSoftware:null,Platform:null,"Software:""V0.0.0""}]",,,,
34,"[{""Protocol"":""0x2525""","MessageType:""NetworkInfoMessage""",ProtocolHeadType:0,"Imei:""869487064428724""",SerialNo:1,"AccessTechnology:""CAT-1""","Band:""CAT-1 28""","Date:""2000-01-01T00:00:36Z""","Iccid:""8951101131061984958F""","Imsi:""716101106198495""","NetworkOperator:""ClaroFelicesFiestas""}]",,,,,,
35,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11970,Mileage:7114936,"Date:""2025-12-17T07:34:31Z""",IopIgnition:true,Latitude:-17.405786514282227,Longitude:-70.804214477539063,Altitude:1369.9000244140625,ExternalPowerVoltage:14.12,Rpm:-999,Speed:64.0,SatelliteNumber:17,Azimuth:33,BatteryLevel:86}]
36,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11971,Mileage:7116015,"Date:""2025-12-17T07:35:31Z""",IopIgnition:true,Latitude:-17.398021697998047,Longitude:-70.79864501953125,Altitude:1413.5999755859375,ExternalPowerVoltage:14.12,Rpm:-999,Speed:55.0,SatelliteNumber:16,Azimuth:53,BatteryLevel:85}]
37,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11972,Mileage:7116767,"Date:""2025-12-17T07:36:24Z""",IopIgnition:true,Latitude:-17.393220901489258,Longitude:-70.793754577636719,Altitude:1453.4000244140625,ExternalPowerVoltage:14.11,Rpm:-999,Speed:38.0,SatelliteNumber:16,Azimuth:1,BatteryLevel:85}]
38,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11973,Mileage:7117017,"Date:""2025-12-17T07:36:48Z""",IopIgnition:true,Latitude:-17.391157150268555,Longitude:-70.7938003540039,Altitude:1467.199951171875,ExternalPowerVoltage:14.11,Rpm:-999,Speed:39.0,SatelliteNumber:17,Azimuth:50,BatteryLevel:85}]
39,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11974,Mileage:7117691,"Date:""2025-12-17T07:37:48Z""",IopIgnition:true,Latitude:-17.387941360473633,Longitude:-70.788536071777344,Altitude:1496.199951171875,ExternalPowerVoltage:14.11,Rpm:-999,Speed:40.0,SatelliteNumber:17,Azimuth:101,BatteryLevel:85}]
40,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11975,Mileage:7118286,"Date:""2025-12-17T07:38:44Z""",IopIgnition:true,Latitude:-17.38739013671875,Longitude:-70.7833251953125,Altitude:1525.199951171875,ExternalPowerVoltage:14.13,Rpm:-999,Speed:28.0,SatelliteNumber:17,Azimuth:52,BatteryLevel:85}]
41,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11976,Mileage:7118694,"Date:""2025-12-17T07:39:30Z""",IopIgnition:true,Latitude:-17.385475158691406,Longitude:-70.780288696289063,Altitude:1545.9000244140625,ExternalPowerVoltage:14.11,Rpm:-999,Speed:33.0,SatelliteNumber:16,Azimuth:100,BatteryLevel:85}]
42,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11977,Mileage:7118789,"Date:""2025-12-17T07:39:40Z""",IopIgnition:true,Latitude:-17.385963439941406,Longitude:-70.779609680175781,Altitude:1548.5,ExternalPowerVoltage:14.09,Rpm:-999,Speed:33.0,SatelliteNumber:16,Azimuth:146,BatteryLevel:85}]
43,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11978,Mileage:7118951,"Date:""2025-12-17T07:39:57Z""",IopIgnition:true,Latitude:-17.386981964111328,Longitude:-70.778617858886719,Altitude:1556.5,ExternalPowerVoltage:14.09,Rpm:-999,Speed:32.0,SatelliteNumber:13,Azimuth:97,BatteryLevel:85}]
44,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11979,Mileage:7119013,"Date:""2025-12-17T07:40:04Z""",IopIgnition:true,Latitude:-17.386764526367188,Longitude:-70.778091430664063,Altitude:1559.5,ExternalPowerVoltage:14.09,Rpm:-999,Speed:29.0,SatelliteNumber:15,Azimuth:42,BatteryLevel:85}]
45,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11980,Mileage:7119080,"Date:""2025-12-17T07:40:11Z""",IopIgnition:true,Latitude:-17.386205673217773,Longitude:-70.777908325195313,Altitude:1562.9000244140625,ExternalPowerVoltage:14.08,Rpm:-999,Speed:31.0,SatelliteNumber:17,Azimuth:353,BatteryLevel:85}]
46,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11981,Mileage:7119176,"Date:""2025-12-17T07:40:22Z""",IopIgnition:true,Latitude:-17.38538932800293,Longitude:-70.777839660644531,Altitude:1570.699951171875,ExternalPowerVoltage:14.09,Rpm:-999,Speed:30.0,SatelliteNumber:17,Azimuth:50,BatteryLevel:85}]
47,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11982,Mileage:7119594,"Date:""2025-12-17T07:41:07Z""",IopIgnition:true,Latitude:-17.382963180541992,Longitude:-70.7752456665039,Altitude:1591.0,ExternalPowerVoltage:14.12,Rpm:-999,Speed:32.0,SatelliteNumber:17,Azimuth:358,BatteryLevel:85}]
48,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11983,Mileage:7119999,"Date:""2025-12-17T07:41:51Z""",IopIgnition:true,Latitude:-17.379428863525391,Longitude:-70.775444030761719,Altitude:1613.800048828125,ExternalPowerVoltage:14.12,Rpm:-999,Speed:33.0,SatelliteNumber:16,Azimuth:306,BatteryLevel:85}]
49,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11984,Mileage:7120113,"Date:""2025-12-17T07:42:03Z""",IopIgnition:true,Latitude:-17.378829956054688,Longitude:-70.776206970214844,Altitude:1619.0,ExternalPowerVoltage:14.11,Rpm:-999,Speed:33.0,SatelliteNumber:17,Azimuth:0,BatteryLevel:85}]
50,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11985,Mileage:7120401,"Date:""2025-12-17T07:42:34Z""",IopIgnition:true,Latitude:-17.376609802246094,Longitude:-70.77496337890625,Altitude:1634.199951171875,ExternalPowerVoltage:14.11,Rpm:-999,Speed:31.0,SatelliteNumber:15,Azimuth:49,BatteryLevel:85}]
51,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11986,Mileage:7120459,"Date:""2025-12-17T07:42:40Z""",IopIgnition:true,Latitude:-17.37646484375,Longitude:-70.774459838867188,Altitude:1636.800048828125,ExternalPowerVoltage:14.11,Rpm:-999,Speed:29.0,SatelliteNumber:17,Azimuth:107,BatteryLevel:85}]
52,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11987,Mileage:7120726,"Date:""2025-12-17T07:43:08Z""",IopIgnition:true,Latitude:-17.376150131225586,Longitude:-70.772064208984375,Altitude:1647.5,ExternalPowerVoltage:14.09,Rpm:-999,Speed:32.0,SatelliteNumber:17,Azimuth:59,BatteryLevel:85}]
53,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11988,Mileage:7121430,"Date:""2025-12-17T07:44:22Z""",IopIgnition:true,Latitude:-17.372142791748047,Longitude:-70.767166137695313,Altitude:1676.9000244140625,ExternalPowerVoltage:14.11,Rpm:-999,Speed:32.0,SatelliteNumber:17,Azimuth:105,BatteryLevel:85}]
54,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11989,Mileage:7121853,"Date:""2025-12-17T07:46:15Z""",IopIgnition:true,Latitude:-17.372470855712891,Longitude:-70.763389587402344,Altitude:1700.9000244140625,ExternalPowerVoltage:14.11,Rpm:-999,Speed:33.0,SatelliteNumber:16,Azimuth:62,BatteryLevel:84}]
55,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11990,Mileage:7122489,"Date:""2025-12-17T07:46:17Z""",IopIgnition:true,Latitude:-17.36993408203125,Longitude:-70.758018493652344,Altitude:1700.300048828125,ExternalPowerVoltage:14.11,Rpm:-999,Speed:32.0,SatelliteNumber:7,Azimuth:64,BatteryLevel:84}]
56,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11991,Mileage:7122623,"Date:""2025-12-17T07:46:33Z""",IopIgnition:true,Latitude:-17.369226455688477,Longitude:-70.7570571899414,Altitude:1721.5,ExternalPowerVoltage:14.11,Rpm:-999,Speed:29.0,SatelliteNumber:13,Azimuth:12,BatteryLevel:84}]
57,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11992,Mileage:7122912,"Date:""2025-12-17T07:47:05Z""",IopIgnition:true,Latitude:-17.366756439208984,Longitude:-70.757858276367188,Altitude:1744.199951171875,ExternalPowerVoltage:14.11,Rpm:-999,Speed:30.0,SatelliteNumber:12,Azimuth:324,BatteryLevel:84}]
58,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11993,Mileage:7123446,"Date:""2025-12-17T07:48:11Z""",IopIgnition:true,Latitude:-17.362890243530273,Longitude:-70.7601547241211,Altitude:1782.4000244140625,ExternalPowerVoltage:14.11,Rpm:-999,Speed:25.0,SatelliteNumber:16,Azimuth:11,BatteryLevel:84}]
59,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11994,Mileage:7124024,"Date:""2025-12-17T07:49:31Z""",IopIgnition:true,Latitude:-17.357948303222656,Longitude:-70.758583068847656,Altitude:1816.300048828125,ExternalPowerVoltage:14.07,Rpm:-999,Speed:26.0,SatelliteNumber:8,Azimuth:5,BatteryLevel:84}]
60,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11994,Mileage:7124024,"Date:""2025-12-17T07:49:31Z""",IopIgnition:true,Latitude:-17.357948303222656,Longitude:-70.758583068847656,Altitude:1816.300048828125,ExternalPowerVoltage:14.07,Rpm:-999,Speed:26.0,SatelliteNumber:8,Azimuth:5,BatteryLevel:84}]
61,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11995,Mileage:7124233,"Date:""2025-12-17T07:50:00Z""",IopIgnition:true,Latitude:-17.356237411499023,Longitude:-70.757965087890625,Altitude:1854.9000244140625,ExternalPowerVoltage:14.08,Rpm:-999,Speed:26.0,SatelliteNumber:14,Azimuth:55,BatteryLevel:84}]
62,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11996,Mileage:7124325,"Date:""2025-12-17T07:51:31Z""",IopIgnition:true,Latitude:-17.355861663818359,Longitude:-70.757194519042969,Altitude:1860.0999755859375,ExternalPowerVoltage:14.11,Rpm:-999,Speed:24.0,SatelliteNumber:15,Azimuth:46,BatteryLevel:85}]
63,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11997,Mileage:7125096,"Date:""2025-12-17T07:52:16Z""",IopIgnition:true,Latitude:-17.349565505981445,Longitude:-70.754188537597656,Altitude:1891.0,ExternalPowerVoltage:14.11,Rpm:-999,Speed:26.0,SatelliteNumber:6,Azimuth:36,BatteryLevel:84}]
64,"[{""Protocol"":""0x2525""","MessageType:""LocationInfoMessage""",ProtocolHeadType:19,"Imei:""869487064428724""",SerialNo:11998,Mileage:7125177,"Date:""2025-12-17T07:52:28Z""",IopIgnition:true,Latitude:-17.348957061767578,Longitude:-70.753822326660156,Altitude:1919.5,ExternalPowerVoltage:14.07,Rpm:-999,Speed:22.0,SatelliteNumber:6,Azimuth:349,BatteryLevel:84}]
