ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,BSP Modem Firmware,Cell Radio Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),
"3053757","","4764347629","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021122229282'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-JEWZ-J05L","","47","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4764347629","","81a","2020-03-13, 02:10 PM","","false","2025-07-28, 09:53 AM","358077091384582","","732101554193710","No","","","","","2024-12-06, 03:44 PM","","","","55.161","","","ON","","",
"3053766","","4634380428","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015022066504417'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-0A97-YN60","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634380428","","71a","2019-12-03, 12:57 PM","","false","2025-07-28, 03:42 PM","351628093166265","","732101560614314","No","","","","","2024-12-06, 03:45 PM","","","","55.161","","","ON","","",
"3053782","","4634380516","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015022066505778'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-8QUL-0Y1J","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634380516","","71a","2019-12-04, 06:00 AM","","false","2025-07-28, 07:44 AM","351628093234303","","732101560614450","No","","","","","2024-12-06, 03:44 PM","","","","55.61","","","ON","","",
"3053813","","4764402247","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020119054083'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-TVEJ-P925","","47","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4764402247","","85f","2022-05-11, 04:47 PM","","false","2025-07-27, 10:22 AM","354514101199323","","732101541901938","No","","","","","2024-12-06, 03:44 PM","","","","55.161","","","ON","","",
"3053815","","4634529715","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020095296252'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-5LUW-V2CJ","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634529715","","81a","2020-01-24, 07:31 AM","","false","2025-07-28, 06:09 AM","351628098646964","","732101539526155","No","","","","","2024-12-06, 03:44 PM","","","","55.61","","","ON","","",
"3053888","","4764347637","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021122229274'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-06EK-L319","","47","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4764347637","","81a","2020-03-13, 02:11 PM","","false","2025-07-27, 04:24 PM","358077092192984","","732101554193709","No","","","","","2024-12-06, 03:45 PM","","","","55.161","","","ON","","",
"3053988","","4634529447","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020095296328'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-VJW0-3EHX","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634529447","","81a","2020-01-24, 04:58 AM","","false","2025-07-27, 05:06 PM","351628098730354","","732101539526162","No","","","","","2024-12-06, 03:45 PM","","","","55.161","","","ON","","",
"3053991","","4634379891","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015022066504466'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-Y3G8-P8PE","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634379891","","71a","2019-12-03, 05:19 PM","","false","2025-07-28, 08:44 AM","351628093145533","","732101560614319","No","","","","","2024-12-06, 03:45 PM","","","","55.161","","","ON","","",
"3054027","","4634379868","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015022066505752'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-XNL6-AT1U","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634379868","","71a","2019-12-04, 06:00 AM","","false","2025-07-27, 05:06 PM","351628093210048","","732101560614448","No","","","","","2025-07-17, 05:07 PM","","","","55.161","","","ON","","",
"3054046","","4634379991","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015022066504409'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-V200-7LQW","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634379991","","71a","2019-12-03, 12:57 PM","","false","2025-07-28, 04:01 PM","351628093143611","","732101560614313","No","","","","","2024-12-06, 03:45 PM","","","","55.161","","","ON","","",
"3054181","","4764343200","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021125251432'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-U6ZQ-DK99","","47","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4764343200","","81a","2020-02-13, 10:19 AM","","false","2025-07-27, 09:45 AM","359369091286118","","732101554495925","No","","","","","2024-12-06, 03:45 PM","","","","55.161","","","ON","","",
"3054188","","4634529627","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020095296294'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-0LQF-KUDG","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634529627","","81a","2020-01-24, 07:14 AM","","false","2025-07-28, 04:05 PM","351628098660809","","732101539526159","No","","","","","2024-12-06, 03:45 PM","","","","55.61","","","ON","","",
"3054227","","4764343166","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021125252117'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-1GZA-VXV0","","47","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4764343166","","81a","2020-02-11, 03:15 PM","","false","2025-07-27, 06:20 PM","358077090867546","","732101554495993","No","","","","","2024-12-06, 03:45 PM","","","","55.161","","","ON","","",
"3054252","","4634529868","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020095296245'","LMU2630_NoPEGBehavior","2023-06-19, 12:13 PM","U-PGWR-MT8C","","44","BIT_32","","","","LMU","","2023-06-19, 12:13 PM","4634529868","","81a","2020-01-24, 06:17 AM","","false","2025-07-27, 04:34 PM","351628098667325","","732101539526154","No","","","","","2024-12-06, 03:45 PM","","","","55.61","","","ON","","",
"3054511","","4764347430","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021122229365'","LMU2630_NoPEGBehavior","2023-06-19, 12:14 PM","U-NGHD-2ARG","","47","BIT_32","","","","LMU","","2023-06-19, 12:14 PM","4764347430","","81a","2020-03-13, 01:47 PM","","false","2025-07-28, 07:31 AM","358077091191532","","732101554193718","No","","","","","2024-12-06, 03:46 PM","","","","55.161","","","ON","","",
"3054549","","4634529562","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015022011588952'","LMU2630_NoPEGBehavior","2023-06-19, 12:14 PM","U-E2VE-4X7W","","44","BIT_32","","","","LMU","","2023-06-19, 12:14 PM","4634529562","","81a","2019-11-03, 07:10 AM","","false","2025-07-28, 01:58 PM","351628098671962","","732101555122768","No","","","","","2024-12-06, 03:46 PM","","","","55.61","","","ON","","",
"3054574","","4764347652","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021122229308'","LMU2630_NoPEGBehavior","2023-06-19, 12:14 PM","U-LF1P-2BVW","","47","BIT_32","","","","LMU","","2023-06-19, 12:14 PM","4764347652","","81a","2020-08-13, 02:01 PM","","false","2025-07-28, 01:51 PM","357041069707100","","732101554193712","No","","","","","2024-12-06, 03:46 PM","","","","55.161","","","ON","","",
"3054661","","4764343088","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021125251648'","LMU2630_NoPEGBehavior","2023-06-19, 12:14 PM","U-0XK9-HCHF","","47","BIT_32","","","","LMU","","2023-06-19, 12:14 PM","4764343088","","81a","2020-02-13, 07:15 AM","","false","2025-07-28, 12:07 PM","359369091284915","","732101554495946","No","","","","","2024-12-06, 03:46 PM","","","","55.61","","","ON","","",
"3054751","","4634380299","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015022066504763'","LMU2630_NoPEGBehavior","2023-06-19, 12:14 PM","U-TMR7-4P8Q","","44","BIT_32","","","","LMU","","2023-06-19, 12:14 PM","4634380299","","71a","2019-11-29, 05:44 AM","","false","2025-07-27, 05:56 PM","351628093020447","","732101560614349","No","","","","","2024-12-06, 03:46 PM","","","","7.17","","","ON","","",
"3054781","","4764347648","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021122229670'","LMU2630_NoPEGBehavior","2023-06-19, 12:14 PM","U-29V3-62D2","","47","BIT_32","","","","LMU","","2023-06-19, 12:14 PM","4764347648","","85f","2020-03-11, 06:11 PM","","false","2025-07-28, 07:57 AM","357041069871229","","732101554193749","No","","","","","2025-04-05, 01:27 PM","","","","7.38","","","ON","","",
"3054904","","4764341147","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021122229613'","LMU2630_NoPEGBehavior","2023-06-19, 12:14 PM","U-1F2L-X41G","","47","BIT_32","","","","LMU","","2023-06-19, 12:14 PM","4764341147","","81a","2020-03-12, 07:43 AM","","false","2025-07-28, 10:16 AM","359369091340485","","732101554193743","No","","","","","2024-12-06, 03:46 PM","","","","55.161","","","ON","","",
"3055128","","4764347409","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123110545220701'","LMU2630_NoPEGBehavior","2023-06-19, 12:15 PM","U-CC91-AHXP","","47","BIT_32","","","","LMU","","2023-06-19, 12:15 PM","4764347409","","81a","2020-11-20, 01:04 PM","","false","2025-07-28, 02:29 PM","358077092199005","","732123529536795","No","","","","","2024-12-06, 03:47 PM","","","","55.161","","","ON","","",
"3055129","","4764343682","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021125251614'","LMU2630_NoPEGBehavior","2023-06-19, 12:15 PM","U-6ZUL-YEC4","","47","BIT_32","","","","LMU","","2023-06-19, 12:15 PM","4764343682","","81a","2020-02-18, 01:32 PM","","false","2025-07-28, 11:01 AM","359369091288585","","732101554495943","No","","","","","2024-12-06, 03:47 PM","","","","55.161","","","ON","","",
"3055238","","4764401716","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215340678'","LMU2630_NoPEGBehavior","2023-06-19, 12:15 PM","U-2VD7-QDRL","","47","BIT_32","","","","LMU","","2023-06-19, 12:15 PM","4764401716","","85f","2022-06-14, 05:41 AM","","false","2025-07-28, 11:42 AM","354514101190397","","732123300108685","No","","","","","2025-02-07, 01:57 PM","","","","55.161","","","ON","","",
"3055241","","4764343079","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021125252323'","LMU2630_NoPEGBehavior","2023-06-19, 12:15 PM","U-K5DZ-NLZL","","47","BIT_32","","","","LMU","","2023-06-19, 12:15 PM","4764343079","","81a","2020-02-12, 08:05 PM","","false","2025-07-27, 05:59 PM","359369091279113","","732101554496014","No","","","","","2024-12-06, 03:47 PM","","","","55.161","","","ON","","",
"3055290","","4764341165","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021122229449'","LMU2630_NoPEGBehavior","2023-06-19, 12:16 PM","U-352M-6WNA","","47","BIT_32","","","","LMU","","2023-06-19, 12:16 PM","4764341165","","81a","2020-03-12, 07:31 AM","","false","2025-07-28, 02:54 PM","359369091339990","","732101554193726","No","","","","","2024-12-06, 03:47 PM","","","","55.161","","","ON","","",
