ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,BSP Modem Firmware,Cell Radio Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),
"2830171","","1363185785","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215160183'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-1RDE-N73U","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363185785","","29b","2023-01-26, 01:58 PM","","false","2025-06-26, 07:11 AM","354514101461509","","732123300089937","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830179","","1363184644","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023037452594'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-NFXQ-E3LX","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363184644","","29b","2023-01-25, 02:20 PM","","false","2025-06-26, 12:50 AM","352556102015208","","732101637927282","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830193","","1363188253","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214854430'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-9NH3-X4YX","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363188253","","29b","2022-12-15, 02:29 PM","","false","2025-06-26, 02:49 PM","352556102898975","","732123300006635","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830206","","1363190449","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348465'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-PQA5-62ZQ","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363190449","","29b","2022-11-21, 10:44 AM","","false","2025-06-24, 09:30 AM","352556102920233","","732123300088947","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830242","","1363186217","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215168392'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-EEMH-8FBF","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363186217","","29b","2023-02-07, 05:41 PM","","false","2025-06-26, 08:18 AM","352556102096752","","732123300106655","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830244","","1363185801","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215162098'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-K9EX-8C3F","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363185801","","29b","2023-01-26, 04:26 PM","","false","2025-06-25, 04:02 PM","354514101469809","","732123300083734","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830248","","1363186080","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112115871541'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-DPKT-REGD","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363186080","","29b","2023-01-05, 07:47 AM","","false","2025-06-26, 10:02 AM","354514101464107","","732123665794732","No","","","","","2024-12-06, 08:23 AM","","","","7.63","","","ON","","",
"2830252","","1363186095","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023037452248'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-XE7G-YV9Q","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363186095","","29b","2023-01-20, 11:21 AM","","false","2025-06-26, 03:33 PM","352556102055915","","732101637927247","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830253","","1363185800","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023037452552'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-9G47-L90V","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363185800","","29f","2023-01-25, 11:08 AM","","false","2025-06-26, 10:31 AM","352556102002669","","732101637927278","No","","","","","2025-04-17, 04:41 AM","","","","7.173","","","ON","","",
"2830290","","1363186174","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215161058'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-8FQA-WNR3","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363186174","","29b","2023-02-06, 09:34 AM","","false","2025-06-26, 03:54 PM","352556102096596","","732123300083785","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830302","","1363187935","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025030549392'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-4N94-P5M6","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363187935","","29b","2022-09-28, 11:05 AM","","false","2025-06-26, 09:20 AM","352556102754848","","732101592995949","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830321","","1363186083","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023037452230'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-6E60-A0LF","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363186083","","29d","2023-01-20, 10:59 AM","","false","2025-06-26, 07:35 AM","352556102051468","","732101637927246","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830354","","1363185906","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215168954'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-XG1D-988L","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363185906","","29b","2023-02-02, 09:21 AM","","false","2025-06-25, 10:00 PM","352556102056723","","732123300106686","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830358","","4863055103","LMU4230","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023121578007'","LMU4230 - Null PEGBehavior","2023-06-12, 11:34 AM","U-7G16-XUQC","","39","","","","","LMU","","2023-06-12, 11:34 AM","4863055103","","85f","2017-10-06, 04:27 PM","","false","2025-06-26, 09:18 AM","357041063370566","","732101646339823","No","","","","","2024-12-06, 08:23 AM","","","","55.161","","","ON","","",
"2830516","","4764412740","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023121575300'","LMU2630_NoPEGBehavior","2023-06-12, 11:34 AM","U-L84F-7DEG","","47","BIT_32","","","","LMU","","2023-06-12, 11:34 AM","4764412740","","85f","2022-10-11, 09:46 AM","","false","2025-06-25, 04:47 PM","352556102520108","","732101646339553","No","","","","","2024-12-06, 08:23 AM","","","","55.161","","","ON","","",
"3052220","","1363187843","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023088974117'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-ZWDR-QX43","","17","BIT_8","","","","LMU","","2023-06-19, 11:56 AM","1363187843","","29b","2022-09-28, 12:12 PM","","false","2025-06-26, 06:33 AM","352556102756025","","732101574838423","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052221","","1363189802","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214853903'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-J6Q9-ZQYR","","17","BIT_8","","","","LMU","","2023-06-19, 11:56 AM","1363189802","","29b","2022-12-13, 03:27 PM","","false","2025-06-26, 04:04 PM","352556102807570","","732123300007988","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052233","","1363189838","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214854364'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-DA4J-ZPK8","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189838","","29b","2022-12-13, 04:33 PM","","false","2025-06-26, 12:17 PM","352556102794547","","732123300007961","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052234","","1363190541","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348994'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-GMDG-6QGQ","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363190541","","29f","2022-11-17, 05:01 PM","","false","2025-06-25, 06:01 AM","352556102818759","","732123300088924","No","","","","","2025-04-16, 09:01 AM","","","","7.173","","","ON","","",
"3052266","","1363188259","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214854448'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-7V76-W9ZT","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363188259","","29b","2022-12-15, 02:28 PM","","false","2025-06-26, 11:42 AM","352556102898785","","732123300005303","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052274","","1363109115","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348796'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-WMUD-8HZ2","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363109115","","29d","2020-02-24, 02:44 PM","","false","2025-06-26, 02:11 PM","359369090574597","","732123300102684","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
"3052307","","1363186214","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215168350'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-8FMG-Y52E","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363186214","","29b","2023-02-08, 08:57 AM","","false","2025-06-25, 05:54 PM","352556102087348","","732123300106651","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052308","","1363187897","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025019100878'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-QF65-Y1NW","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363187897","","29b","2022-09-28, 10:53 AM","","false","2025-06-26, 03:48 AM","352556102758484","","732101591851097","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052313","","1363190522","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348580'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-5ZPG-5LX8","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363190522","","29b","2022-11-21, 09:07 AM","","false","2025-06-26, 01:13 AM","352556102920696","","732123300102675","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052342","","1363189931","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214853648'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-VCBL-297F","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189931","","29b","2022-12-14, 02:27 PM","","false","2025-06-25, 11:21 PM","352556102802191","","732123300004009","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052344","","1363187514","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215340777'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-980U-B89N","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363187514","","29b","2022-11-24, 02:18 PM","","false","2025-06-25, 07:19 PM","352556102764268","","732123300108682","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052345","","1363114230","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025030549517'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-LMUD-8H98","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363114230","","29b","2022-06-01, 02:13 AM","","false","2025-06-26, 06:41 AM","358077091666889","","732101592995961","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"3052355","","1363189852","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112102787064'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-2FWQ-3FPE","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189852","","29b","2022-11-28, 04:18 PM","","false","2025-06-26, 05:07 AM","352556102932162","","732123659086267","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052363","","1363189591","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215341007'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-Y5L3-9VK4","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189591","","29b","2022-11-23, 02:32 PM","","false","2025-06-26, 10:01 AM","352556102898603","","732123300085178","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052364","","1363189005","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214855502'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-UUDH-GMXZ","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189005","","29b","2022-12-12, 03:47 PM","","false","2025-06-26, 06:21 AM","352556102940033","","732123300004044","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052367","","1363189578","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215340975'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-V028-JKQP","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189578","","29b","2022-11-23, 03:43 PM","","false","2025-06-26, 04:36 PM","352556102899189","","732123300085174","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052377","","1363118059","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016026042877762'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-DEJ6-C0RZ","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363118059","","29b","2022-03-26, 10:12 AM","","false","2025-06-26, 12:25 AM","359369091023735","","732101674341603","No","","","","","2025-02-20, 06:35 PM","","","","7.163","","","ON","","",
"3052379","","1363188974","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214855494'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-G8A9-D7EF","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363188974","","29b","2022-12-12, 04:54 PM","","false","2025-06-25, 11:03 PM","352556102775637","","732123300005374","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052383","","1363118026","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020060977084'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-9NNJ-W4FF","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363118026","","29b","2022-03-30, 09:26 AM","","false","2025-06-26, 12:38 PM","359369091201125","","732101536094238","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"3052418","","1333140926","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023121574915'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-WN6Z-JHTR","","16","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1333140926","","29b","2019-09-11, 11:11 AM","","false","2025-06-26, 01:38 PM","351628096763167","","732101646339514","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052429","","1363189376","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215168004'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-60FN-M9C4","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189376","","29b","2023-05-16, 09:51 AM","","false","2025-06-26, 08:14 AM","352556102768129","","732123300088488","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
"3052442","","1363185808","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215161983'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-KT1G-NF99","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363185808","","29b","2023-01-27, 11:07 AM","","false","2025-06-26, 03:47 PM","354514101453183","","732123300106543","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052443","","1363184629","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215161918'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-0LMM-9RFM","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363184629","","29b","2023-01-26, 05:18 PM","","false","2025-06-25, 05:39 PM","352556102015513","","732123300083728","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052455","","1363189824","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214854026'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-16H6-EKCE","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189824","","29b","2022-12-13, 10:37 AM","","false","2025-06-26, 09:23 AM","352556102793614","","732123300005313","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
