ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,BSP Modem Firmware,Cell Radio Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),
"2830072","","1363113733","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015024030213273'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-KW31-F7A6","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363113733","","29b","2020-11-12, 05:30 PM","","false","2025-06-26, 10:29 AM","359369090034386","","732101580962338","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830074","","1363143847","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112006379190'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-FCA2-ZAXV","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363143847","","29b","2021-01-21, 09:37 AM","","false","2025-06-26, 05:49 AM","358077092190616","","732123651002732","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830118","","1363190457","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348382'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-P672-XUKB","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363190457","","29b","2022-11-21, 02:40 PM","","false","2025-06-26, 03:33 PM","352556102921314","","732123300102664","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830121","","1363144483","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951100312213848116'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-V6JZ-EGZB","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363144483","","29b","2021-03-18, 01:38 PM","","false","2025-06-26, 10:51 AM","358077092397385","","716100321384811","No","","","","","2024-12-06, 08:23 AM","","","","7.138","","","ON","","",
"2830122","","1363138255","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015024030212648'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-AKWA-XA9Z","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363138255","","29b","2020-11-04, 02:46 PM","","false","2025-06-26, 03:51 PM","358077092087150","","732101580962275","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830124","","1363126717","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021078172619'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-WE43-LPUF","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363126717","","29b","2020-08-26, 03:27 PM","","false","2025-06-26, 02:28 PM","359369091143160","","732101549788043","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830133","","1363114825","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021090725302'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-5RMT-7208","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363114825","","29b","2022-03-29, 12:25 PM","","false","2025-06-26, 03:53 AM","358077091722286","","732101620062908","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830136","","1363118338","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021086999747'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-70K3-TBT0","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363118338","","29b","2022-03-29, 04:54 PM","","false","2025-06-25, 08:39 PM","359369091023438","","732101619690352","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830137","","1363189865","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214855676'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-EX6M-NB7V","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363189865","","29b","2022-12-12, 11:49 AM","","false","2025-06-25, 10:40 PM","352556102934275","","732123300011128","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830144","","1363188989","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025030549814'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-EK41-8K30","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363188989","","29b","2022-10-28, 11:22 AM","","false","2025-06-26, 09:28 AM","352556102750994","","732101592995991","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830166","","1363185035","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951067022209902840'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-YDWW-Y4JG","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363185035","","29b","2022-11-09, 12:26 PM","","false","2025-06-26, 05:21 AM","352556102014110","","716060886893349","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830169","","1363186384","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951067022219916699'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-Z7UE-ZZFN","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363186384","","29b","2023-01-27, 05:48 PM","","false","2025-06-25, 08:11 PM","352556102043853","","716060887894734","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830170","","1363185648","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215161157'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-RW7V-12AT","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363185648","","29b","2023-01-31, 03:55 PM","","false","2025-06-26, 05:50 AM","354514101466029","","732123300087296","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830177","","1363114985","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016020105255222'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-RGRK-UTN9","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363114985","","29b","2022-02-02, 05:08 PM","","false","2025-06-26, 06:12 AM","358077090538568","","732101609525522","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830178","","1363189076","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016020105253847'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-DWYU-MKYJ","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363189076","","29b","2022-10-05, 08:50 AM","","false","2025-06-25, 11:53 AM","352556102911000","","732101609525384","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830184","","1363189303","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025019100373'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-MJB8-30PX","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363189303","","29b","2022-11-03, 05:38 PM","","false","2025-06-26, 10:04 AM","352556102912149","","732101591851047","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830189","","1363118657","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021090725930'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-P0CX-7KH7","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363118657","","29b","2022-03-30, 03:31 PM","","false","2025-06-26, 08:20 AM","359369091064812","","732101620062971","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830192","","1363114630","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021086998723'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-7Q15-RKY3","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363114630","","29b","2022-02-08, 04:20 AM","","false","2025-06-25, 10:43 PM","359369090074523","","732101619690250","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830212","","1363113742","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023088973671'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-7G13-1VXC","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363113742","","29b","2020-12-24, 03:19 PM","","false","2025-06-26, 03:54 PM","359369090062965","","732101574838379","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830213","","1363119604","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123111901264358'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-FBT4-0W91","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363119604","","29b","2020-07-31, 03:19 PM","","false","2025-06-26, 03:25 AM","359369091071312","","732123638074789","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830267","","1363189884","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215340272'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-0EJG-RNP7","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363189884","","29b","2022-11-22, 04:26 PM","","false","2025-06-25, 06:36 PM","352556102935033","","732123300085148","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"2830274","","1363138451","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021090725567'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-2BXR-64LG","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363138451","","29b","2020-09-16, 04:03 PM","","false","2025-06-25, 07:46 PM","358077092091954","","732101620062934","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830285","","1363185889","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101639305445594'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-99VX-9UE2","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363185889","","29b","2022-12-19, 06:01 PM","","false","2025-06-25, 08:44 PM","352556102015174","","716101630544559","No","","","","","2024-12-06, 08:23 AM","","","","55.182","","","ON","","",
"2830342","","1363114208","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021090725625'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-7TTR-VK83","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363114208","","29b","2022-03-25, 03:56 PM","","false","2025-06-26, 07:24 AM","358077091745279","","732101620062940","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830345","","1333141461","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025019066665'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-KA1Y-6WL3","","16","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1333141461","","29b","2019-07-06, 10:02 AM","","false","2025-06-26, 06:29 AM","351628096618247","","732101591847676","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2830516","","4764412740","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023121575300'","LMU2630_NoPEGBehavior","2023-06-12, 11:34 AM","U-L84F-7DEG","","47","BIT_32","","","","LMU","","2023-06-12, 11:34 AM","4764412740","","85f","2022-10-11, 09:46 AM","","false","2025-06-25, 04:47 PM","352556102520108","","732101646339553","No","","","","","2024-12-06, 08:23 AM","","","","55.161","","","ON","","",
"2830546","","4764401771","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016022057257511'","LMU2630_NoPEGBehavior","2023-06-12, 11:34 AM","U-6LVX-B4W0","","47","BIT_32","","","","LMU","","2023-06-12, 11:34 AM","4764401771","","85f","2022-05-24, 12:53 PM","","false","2025-06-25, 04:55 PM","354514101187773","","732101628707780","No","","","","","2024-12-06, 08:24 AM","","","","55.161","","","ON","","",
"2830734","","4764341078","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025014527539'","LMU2630_NoPEGBehavior","2023-06-12, 11:34 AM","U-X721-H46D","","47","BIT_32","","","","LMU","","2023-06-12, 11:34 AM","4764341078","","85f","2021-02-05, 12:42 PM","","false","2025-06-25, 04:53 PM","359369091320008","","732101591393763","No","","","","","2024-12-06, 08:24 AM","","","","7.19","","","ON","","",
"3052227","","1363107162","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023088969307'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-G2HX-69DT","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363107162","","29b","2020-05-21, 01:01 PM","","false","2025-06-25, 11:55 PM","359369090399078","","732101574837942","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
"3052228","","1363127039","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123110545806277'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-YGCU-PMVM","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363127039","","29b","2020-08-26, 03:21 PM","","false","2025-06-26, 02:27 AM","359369091218251","","732123532614867","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
"3052237","","1363189821","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214853655'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-YR1P-84MU","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189821","","29b","2022-12-15, 08:29 AM","","false","2025-06-26, 07:11 AM","352556102917577","","732123300006651","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052254","","1363189124","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348838'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-7R7E-9GU1","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189124","","29b","2022-11-17, 02:29 PM","","false","2025-06-26, 06:59 AM","352556102897951","","732123300102680","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052256","","1363190511","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215340595'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-Q3R2-U66N","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363190511","","29b","2022-11-22, 08:55 AM","","false","2025-06-26, 07:02 AM","352556102798266","","732123300108678","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052296","","1363189307","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348721'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-2APZ-ENQE","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189307","","29b","2022-11-17, 12:26 PM","","false","2025-06-25, 12:37 PM","352556102949083","","732123300112008","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"3052301","","1363187512","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112102787049'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-Q974-EGL2","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363187512","","29b","2022-11-24, 02:21 PM","","false","2025-06-25, 06:06 PM","352556102771628","","732123659086269","No","","","","","2025-06-11, 10:26 AM","","","","7.173","","","ON","","",
"3052317","","1363106573","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015021123325816'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-W6ZW-37HT","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363106573","","29b","2020-03-13, 04:15 PM","","false","2025-06-26, 01:55 PM","359369090543451","","732101554303363","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
"3052327","","1363109648","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025030549293'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-L89E-712U","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363109648","","29b","2020-03-27, 05:09 PM","","false","2025-06-25, 02:36 PM","359369090548328","","732101592995939","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
"3052334","","1363185796","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023037452362'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-AZXE-1HUT","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363185796","","29b","2023-01-25, 09:37 AM","","false","2025-06-25, 08:15 PM","352556102015166","","732101637927259","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052336","","1363186040","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101639419944201'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-71LB-VH1P","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363186040","","29b","2023-03-28, 12:37 PM","","false","2025-06-26, 08:27 AM","354514101452888","","716101641994420","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
"3052338","","1363184588","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","[7.161] 1305188","","","","","'8951067022219913472'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-D9TT-AEAV","","17","BIT_8","","","","LMU","PENDING","2023-06-19, 11:56 AM","1363184588","","29b","2023-02-14, 10:20 AM","","false","2025-06-25, 05:59 PM","352556102002347","","716060887894412","No","","","","","2025-05-08, 01:16 PM","","","","7.165","","","ON","","",
"3052345","","1363114230","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025030549517'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-LMUD-8H98","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363114230","","29b","2022-06-01, 02:13 AM","","false","2025-06-26, 06:41 AM","358077091666889","","732101592995961","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"3052346","","1363188980","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023088976005'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-NML3-8YE7","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363188980","","29b","2022-11-02, 04:25 PM","","false","2025-06-26, 03:30 PM","352556102901233","","732101574838612","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052372","","1363118659","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021086993484'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-AGT5-X2X2","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363118659","","29b","2022-02-04, 04:11 PM","","false","2025-06-25, 03:28 AM","359369091066643","","732101619689726","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"3052376","","1363189188","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025030549905'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-872K-C0N1","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189188","","29b","2022-10-28, 09:37 AM","","false","2025-06-26, 03:09 PM","352556102749699","","732101592996000","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052377","","1363118059","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016026042877762'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-DEJ6-C0RZ","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363118059","","29b","2022-03-26, 10:12 AM","","false","2025-06-26, 12:25 AM","359369091023735","","732101674341603","No","","","","","2025-02-20, 06:35 PM","","","","7.163","","","ON","","",
"3052392","","1363144702","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015024030213141'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-WDCA-QYLN","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363144702","","29b","2020-11-12, 02:47 PM","","false","2025-06-25, 08:35 PM","358077092399357","","732101580962325","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
"3052408","","1363138108","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015024030213026'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-PBW3-X34F","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363138108","","29b","2020-11-08, 03:50 PM","","false","2025-06-25, 01:16 PM","358077092088869","","732101580962313","No","","","","","2024-12-06, 03:41 PM","","","","7.163","","","ON","","",
