ID,Name,Identifier,Model,User ESN Mobile Id,EOL,Enabled Services,Asset,Account,Status,Last Event Time,JPOD Firmware,JPOD Config,BLE3 Firmware,BSP Modem Firmware,Cell Radio Firmware,EdgeApp Version / Hosted App Version,User Defined Mobile ID,VBUS Mode,Pending Firmware,Pending Script,Pending JPOD FW,Pending JPOD Config,Pending EdgeApp/ Hosted App,VBU3 Firmware,ICCID,Configuration,Activation Date,Air ID,Android OS Version,App ID,Architecture,Associated LMU,Associated MDT,Carrier Status,Category,Config Status,Created On,ESN,Firmware Status,Firmware Version,First ID Report Time,Groups,ICN Enabled,ID Report Time,IMEI,IMEI2,IMSI,iOn Tag,IP Address,ISDN,Kernel Version,Last AVL Time,Last Modified On,MDN,MEID,PEG Behavior,Script Identifier,Serial Number,Ship Date,VBUS Status,Vehicle Profile,VIN (ID Report),
"3053521","","1363185079","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101632661804108'","LMU330 - Null PEGBehavior","2023-06-19, 11:57 AM","U-2KCN-DJ9B","","17","BIT_8","","","","LMU","","2023-06-19, 11:57 AM","1363185079","","29d","2023-04-29, 02:27 PM","","false","2025-06-26, 07:14 AM","352556102091886","","716101666180410","No","","","","","2024-12-06, 03:44 PM","","","","7.163","","","ON","","",
"3053621","","1363186035","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101639419944276'","LMU330 - Null PEGBehavior","2023-06-19, 11:57 AM","U-2402-W8C3","","17","BIT_8","","","","LMU","","2023-06-19, 11:57 AM","1363186035","","29b","2023-03-30, 09:47 AM","","false","2025-06-26, 07:04 AM","354514101455006","","716101641994427","No","","","","","2024-12-06, 03:44 PM","","","","7.163","","","ON","","",
"4113497","","1363189325","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215167592'","LMU330 - Null PEGBehavior","2023-07-12, 01:23 PM","U-KCK5-242B","","17","BIT_8","","","","LMU","","2023-07-12, 01:23 PM","1363189325","","29b","2023-05-17, 02:55 PM","","false","2025-06-26, 06:49 AM","352556102748808","","732123300106693","No","","","","","2024-12-08, 03:23 AM","","","","7.163","","","ON","","",
"3052569","","1363114267","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016020105249480'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-MUQX-NCH3","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363114267","","29b","2022-01-28, 10:39 AM","","false","2025-06-26, 07:08 AM","358077091609905","","732101609524948","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3053302","","1363108707","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023088969893'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-VXWM-T52Y","","17","BIT_8","","","","LMU","","2023-06-19, 11:56 AM","1363108707","","29b","2020-05-19, 05:04 PM","","false","2025-06-26, 07:32 AM","359369090551496","","732101574838001","No","","","","","2024-12-06, 03:43 PM","","","","7.163","","","ON","","",
"2829964","","1363106071","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571011010039920988'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-FGP8-TMT8","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363106071","","29b","2020-06-24, 05:46 PM","","false","2025-06-26, 09:12 AM","358077091650081","","732101140000535","No","","","","","2024-12-06, 08:22 AM","","","","7.72","","","ON","","",
"3053415","","1363180417","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021090721004'","LMU330 - Null PEGBehavior","2023-06-19, 11:57 AM","U-HXCM-A9CG","","17","BIT_8","","","","LMU","","2023-06-19, 11:57 AM","1363180417","","29b","2022-05-19, 10:22 AM","","false","2025-06-26, 10:40 AM","358077093499925","","732101620062478","No","","","","","2024-12-06, 03:43 PM","","","","7.163","","","ON","","",
"3053231","","1363188895","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215168053'","LMU330 - Null PEGBehavior","2023-06-19, 11:57 AM","U-VHXG-9T5Z","","17","BIT_8","","","","LMU","","2023-06-19, 11:57 AM","1363188895","","29b","2023-05-16, 09:44 AM","","false","2025-06-26, 09:20 AM","352556102951303","","732123300090797","No","","","","","2024-12-06, 03:43 PM","","","","7.163","","","ON","","",
"3053394","","1363189086","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025019099278'","LMU330 - Null PEGBehavior","2023-06-19, 11:57 AM","U-Z2J3-XG36","","17","BIT_8","","","","LMU","","2023-06-19, 11:57 AM","1363189086","","29b","2022-10-04, 03:08 PM","","false","2025-06-26, 09:34 AM","352556102909939","","732101591850937","No","","","","","2024-12-06, 03:43 PM","","","","7.173","","","ON","","",
"4110492","","1363185883","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023037452446'","LMU330 - Null PEGBehavior","2023-07-12, 01:17 PM","U-F4ZV-YKL6","","17","BIT_8","","","","LMU","","2023-07-12, 01:17 PM","1363185883","","29b","2023-01-25, 11:01 AM","","false","2025-06-26, 11:14 AM","352556102084642","","732101637927267","No","","","","","2024-12-08, 03:17 AM","","","","7.163","","","ON","","",
"3055321","","4764400863","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123411800051033'","LMU2630_NoPEGBehavior","2023-06-19, 12:16 PM","U-BVJT-W219","","47","BIT_32","","","","LMU","","2023-06-19, 12:16 PM","4764400863","","85f","2022-06-13, 10:42 AM","","false","2025-06-26, 10:23 AM","354514101225425","","732123629623641","No","","","","","2024-12-06, 03:47 PM","","","","55.161","","","ON","","",
"3052302","","1363189696","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112214854653'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-J6MY-T9PP","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363189696","","29b","2022-12-13, 10:11 AM","","false","2025-06-26, 10:26 AM","352556102810061","","732123300007956","No","","","","","2024-12-06, 03:41 PM","","","","7.173","","","ON","","",
"3052688","","1363188599","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215163948'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-AR0L-REC4","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363188599","","29b","2023-05-12, 11:58 AM","","false","2025-06-26, 11:06 AM","352556102750382","","732123300089890","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"3053680","","1363185904","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215161165'","LMU330 - Null PEGBehavior","2023-06-19, 11:57 AM","U-J1ZW-AZMM","","17","BIT_8","","","","LMU","","2023-06-19, 11:57 AM","1363185904","","29b","2023-02-02, 08:37 AM","","false","2025-06-26, 10:59 AM","352556102056897","","732123300087290","No","","","","","2024-12-06, 03:44 PM","","","","7.173","","","ON","","",
"3053006","","1363190418","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215348275'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-Y5GA-431A","","17","BIT_8","","","","LMU","","2023-06-19, 11:56 AM","1363190418","","29b","2022-11-18, 12:14 PM","","false","2025-06-26, 11:56 AM","352556102813479","","732123300088951","No","","","","","2024-12-06, 03:43 PM","","","","7.173","","","ON","","",
"3053513","","1363185560","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123112215160217'","LMU330 - Null PEGBehavior","2023-06-19, 11:57 AM","U-B1EA-NGUM","","17","BIT_8","","","","LMU","","2023-06-19, 11:57 AM","1363185560","","29b","2023-01-31, 04:41 PM","","false","2025-06-26, 12:03 PM","354514101462101","","732123300090921","No","","","","","2024-12-06, 03:44 PM","","","","7.173","","","ON","","",
"3053021","","1363118494","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016022057266967'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-E9XV-6W60","","17","BIT_8","","","","LMU","","2023-06-19, 11:56 AM","1363118494","","29b","2022-04-29, 08:39 AM","","false","2025-06-26, 12:24 PM","359369091087219","","732101628708725","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052463","","1363187903","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015024030213752'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-BEB5-DBKG","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363187903","","29b","2022-09-29, 11:21 AM","","false","2025-06-26, 12:06 PM","352556102757825","","732101580962386","No","","","","","2024-12-06, 03:42 PM","","","","7.173","","","ON","","",
"3052403","","1363109125","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023093771854'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-Z4DD-URHE","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363109125","","29b","2020-02-24, 10:51 AM","","false","2025-06-26, 12:55 PM","359369090537701","","732101575318197","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"4224198","","1363192189","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101630733494320'","LMU330 - Null PEGBehavior","2023-07-17, 05:27 PM","U-9VNN-4V8T","","17","BIT_8","","","","LMU","","2023-07-17, 05:27 PM","1363192189","","29d","2023-11-16, 08:11 PM","","false","2024-11-10, 04:42 AM","352556102777393","","716101673349432","No","","","","","2024-12-08, 07:12 AM","","","","7.173","","","ON","","",
"4111175","","1363184609","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101630733492977'","LMU330 - Null PEGBehavior","2023-07-12, 01:19 PM","U-J4Q5-2MD8","","17","BIT_8","","","","LMU","","2023-07-12, 01:19 PM","1363184609","","29b","2023-02-06, 01:02 PM","","false","2025-02-05, 12:33 PM","352556102084022","","716101673349297","No","","","","","2024-12-08, 03:19 AM","","","","7.173","","","ON","","",
"4224036","","1363188813","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101630733548315'","LMU330 - Null PEGBehavior","2023-07-17, 05:27 PM","U-X6GT-E2DE","","17","BIT_8","","","","LMU","","2023-07-17, 05:27 PM","1363188813","","29d","2023-12-26, 10:52 AM","","false","2025-05-29, 10:41 PM","352556102752792","","716101673354831","No","","","","","2024-12-08, 07:11 AM","","","","7.163","","","ON","","",
"3053305","","1363192224","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101630733493876'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-VXLW-UEDG","","17","BIT_8","","","","LMU","","2023-06-19, 11:56 AM","1363192224","","29d","2023-05-27, 09:32 PM","","false","2025-06-22, 07:53 AM","352556102796773","","716101673349387","No","","","","","2024-12-06, 03:43 PM","","","","7.173","","","ON","","",
"2830123","","1363139220","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123110545677082'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-M111-9U7B","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363139220","","29b","2020-09-16, 04:45 PM","","false","2025-06-24, 01:45 PM","358077092135199","","732123532601948","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"2829999","","1363187909","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015020113166164'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-HY7B-9UB3","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363187909","","29b","2022-09-28, 11:03 AM","","false","2025-06-24, 03:07 PM","352556102764565","","732101541313146","No","","","","","2024-12-06, 08:23 AM","","","","7.173","","","ON","","",
"4224091","","1363192204","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8951101630733493405'","LMU330 - Null PEGBehavior","2023-07-17, 05:27 PM","U-C5NA-G9FL","","17","BIT_8","","","","LMU","","2023-07-17, 05:27 PM","1363192204","","29d","2024-04-30, 07:59 PM","","false","2025-06-25, 04:07 AM","352556102949265","","716101673349340","No","","","","","2024-12-08, 07:12 AM","","","","7.173","","","ON","","",
"2830033","","1363118458","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016022057266546'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-H4BN-E4RF","","17","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1363118458","","29b","2022-03-26, 05:34 PM","","false","2025-06-25, 10:47 AM","359369091110870","","732101628708683","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"3053234","","1363107150","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023088970107'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-XUXZ-TQ3E","","17","BIT_8","","","","LMU","","2023-06-19, 11:56 AM","1363107150","","29b","2020-05-20, 01:05 PM","","false","2025-06-25, 08:46 PM","359369090328192","","732101574838022","No","","","","","2024-12-06, 03:43 PM","","","","7.163","","","ON","","",
"3052810","","1363109704","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015025019066384'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-P8XN-EJMD","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363109704","","29b","2020-06-24, 03:01 PM","","false","2025-06-25, 09:55 PM","359369090545316","","732101591847648","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"3052638","","1363113594","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016020010114506'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-N3E0-6YJE","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363113594","","29b","2021-01-03, 06:14 AM","","false","2025-06-25, 09:45 PM","359369090042397","","732101600011450","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"2830113","","1333140966","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571015023088974000'","LMU330 - Null PEGBehavior","2023-06-12, 11:17 AM","U-NWP5-L744","","16","BIT_8","","","","LMU","","2023-06-12, 11:17 AM","1333140966","","29b","2019-12-20, 07:31 PM","","false","2025-06-25, 06:03 PM","351628096195162","","732101574838412","No","","","","","2024-12-06, 08:23 AM","","","","7.162","","","ON","","",
"3053227","","1363118279","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016023121578098'","LMU330 - Null PEGBehavior","2023-06-19, 11:56 AM","U-TPMK-8KNK","","17","BIT_8","","","","LMU","","2023-06-19, 11:56 AM","1363118279","","29b","2022-02-15, 05:19 PM","","false","2025-06-25, 06:29 PM","359369091104691","","732101646339832","No","","","","","2024-12-06, 03:43 PM","","","","7.173","","","ON","","",
"2830646","","4764401737","LMU2630","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016022057257669'","LMU2630_NoPEGBehavior","2023-06-12, 11:34 AM","U-FGDE-EQV3","","47","BIT_32","","","","LMU","","2023-06-12, 11:34 AM","4764401737","","85f","2022-05-25, 11:58 AM","","false","2025-06-25, 06:44 PM","354514101188243","","732101628707795","No","","","","","2024-12-06, 08:24 AM","","","","55.169","","","ON","","",
"2830277","","1363141789","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016020010115016'","LMU330 - Null PEGBehavior","2023-06-12, 11:18 AM","U-6PXH-BX38","","17","BIT_8","","","","LMU","","2023-06-12, 11:18 AM","1363141789","","29b","2021-01-19, 11:48 AM","","false","2025-06-25, 02:15 PM","358077092188925","","732101600011501","No","","","","","2024-12-06, 08:23 AM","","","","7.163","","","ON","","",
"3052576","","1363116975","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'89571016021090725880'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-JF59-UA5F","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363116975","","29b","2022-03-30, 02:27 PM","","false","2025-06-25, 02:03 PM","359369090625530","","732101620062966","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
"3052618","","1363109699","LMU330","","No","","","TSO Columbia","Enabled","","","","","","","","","","","","","","","","'8957123110542479037'","LMU330 - Null PEGBehavior","2023-06-19, 11:55 AM","U-C72R-4L47","","17","BIT_8","","","","LMU","","2023-06-19, 11:55 AM","1363109699","","29b","2020-06-01, 03:46 PM","","false","2025-06-25, 02:31 PM","359369090344181","","732123522775768","No","","","","","2024-12-06, 03:42 PM","","","","7.163","","","ON","","",
