Message;;;;;;;;;;;;;;;;
"[{""Protocol"":""0x2525""";"MessageType:""SignInMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"Firmware:""V1.0.1.5""";Model:0;ObdBootVersion:null;ObdDataVersion:null;ObdHareware:null;ObdSoftware:null;Platform:null;"Software:""V0.0.0""}]";;;;
"[{""Protocol"":""0x2525""";"MessageType:""NetworkInfoMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"AccessTechnology:""GSM""";"Band:""GSM 850""";"Date:""2025-09-25T00:08:51Z""";"Iccid:""89571017024052035610""";"Imsi:""732101716203560""";"NetworkOperator:""Claro""}]";;;;;;
"[{""Protocol"":""0x2525""";"MessageType:""SignInMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"Firmware:""V1.0.1.5""";Model:0;ObdBootVersion:null;ObdDataVersion:null;ObdHareware:null;ObdSoftware:null;Platform:null;"Software:""V0.0.0""}]";;;;
"[{""Protocol"":""0x2525""";"MessageType:""NetworkInfoMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"AccessTechnology:""GSM""";"Band:""GSM 850""";"Date:""2025-09-25T00:10:01Z""";"Iccid:""89571017024052035610""";"Imsi:""732101716203560""";"NetworkOperator:""Claro""}]";;;;;;
"[{""Protocol"":""0x2525""";"MessageType:""SignInMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"Firmware:""V1.0.1.5""";Model:0;ObdBootVersion:null;ObdDataVersion:null;ObdHareware:null;ObdSoftware:null;Platform:null;"Software:""V0.0.0""}]";;;;
"[{""Protocol"":""0x2525""";"MessageType:""NetworkInfoMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"AccessTechnology:""GSM""";"Band:""GSM 850""";"Date:""2025-09-25T00:11:06Z""";"Iccid:""89571017024052035610""";"Imsi:""732101716203560""";"NetworkOperator:""CLARO""}]";;;;;;
"[{""Protocol"":""0x2525""";"MessageType:""SignInMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"Firmware:""V1.0.1.5""";Model:0;ObdBootVersion:null;ObdDataVersion:null;ObdHareware:null;ObdSoftware:null;Platform:null;"Software:""V0.0.0""}]";;;;
"[{""Protocol"":""0x2525""";"MessageType:""SignInMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"Firmware:""V1.0.1.5""";Model:0;ObdBootVersion:null;ObdDataVersion:null;ObdHareware:null;ObdSoftware:null;Platform:null;"Software:""V0.0.0""}]";;;;
"[{""Protocol"":""0x2525""";"MessageType:""NetworkInfoMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"AccessTechnology:""GSM""";"Band:""GSM 850""";"Date:""2025-09-25T00:13:39Z""";"Iccid:""89571017024052035610""";"Imsi:""732101716203560""";"NetworkOperator:""Claro""}]";;;;;;
"[{""Protocol"":""0x2525""";"MessageType:""SignInMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"Firmware:""V1.0.1.5""";Model:0;ObdBootVersion:null;ObdDataVersion:null;ObdHareware:null;ObdSoftware:null;Platform:null;"Software:""V0.0.0""}]";;;;
"[{""Protocol"":""0x2525""";"MessageType:""NetworkInfoMessage""";ProtocolHeadType:0;"Imei:""869487064477861""";SerialNo:1;"AccessTechnology:""GSM""";"Band:""GSM 850""";"Date:""2025-09-25T14:01:42Z""";"Iccid:""89571017024052035610""";"Imsi:""732101716203560""";"NetworkOperator:""Claro""}]";;;;;;
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064477861""";SerialNo:17;Mileage:50;"Date:""2000-01-01T00:00:09Z""";IopIgnition:false;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.37;Rpm:-999;Speed:0.0;SatelliteNumber:9;Azimuth:0;OriginalAlarmCode:105}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationAlarmMessage""";ProtocolHeadType:20;"Imei:""869487064477861""";SerialNo:18;Mileage:50;"Date:""2000-01-01T00:00:10Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.37;Rpm:-999;Speed:0.0;SatelliteNumber:9;Azimuth:0;OriginalAlarmCode:22}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:131;Mileage:50;"Date:""2025-09-25T14:02:14Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:11.77;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:132;Mileage:50;"Date:""2025-09-25T14:02:45Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:11.79;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:133;Mileage:50;"Date:""2025-09-25T14:03:15Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:11.79;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:134;Mileage:50;"Date:""2025-09-25T14:03:45Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:11.79;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:135;Mileage:50;"Date:""2025-09-25T14:04:14Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:11.81;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:136;Mileage:50;"Date:""2025-09-25T14:04:45Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:11.82;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:137;Mileage:50;"Date:""2025-09-25T14:05:15Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:11.82;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:138;Mileage:50;"Date:""2025-09-25T14:05:45Z""";IopIgnition:true;Latitude:0.0;Longitude:0.0;Altitude:0.0;ExternalPowerVoltage:11.82;Rpm:-999;Speed:0.0;SatelliteNumber:0;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:139;Mileage:50;"Date:""2025-09-25T14:06:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.82;Rpm:-999;Speed:0.0;SatelliteNumber:8;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:140;Mileage:50;"Date:""2025-09-25T14:06:44Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.82;Rpm:-999;Speed:0.0;SatelliteNumber:9;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:141;Mileage:50;"Date:""2025-09-25T14:07:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:8;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:142;Mileage:50;"Date:""2025-09-25T14:07:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:7;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:143;Mileage:50;"Date:""2025-09-25T14:08:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.82;Rpm:-999;Speed:0.0;SatelliteNumber:12;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:144;Mileage:50;"Date:""2025-09-25T14:08:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:12;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:145;Mileage:50;"Date:""2025-09-25T14:09:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:8;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:146;Mileage:50;"Date:""2025-09-25T14:09:44Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:9;Azimuth:0;BatteryLevel:10}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:147;Mileage:50;"Date:""2025-09-25T14:10:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:0;BatteryLevel:11}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:148;Mileage:50;"Date:""2025-09-25T14:10:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:0;BatteryLevel:13}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:149;Mileage:50;"Date:""2025-09-25T14:11:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:0;BatteryLevel:13}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:150;Mileage:50;"Date:""2025-09-25T14:11:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:16;Azimuth:0;BatteryLevel:13}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:151;Mileage:50;"Date:""2025-09-25T14:12:14Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:0;BatteryLevel:14}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:152;Mileage:50;"Date:""2025-09-25T14:12:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.83;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:0;BatteryLevel:15}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:153;Mileage:50;"Date:""2025-09-25T14:13:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:0;BatteryLevel:15}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:154;Mileage:50;"Date:""2025-09-25T14:13:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:0;BatteryLevel:15}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:155;Mileage:50;"Date:""2025-09-25T14:14:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:0;BatteryLevel:16}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:156;Mileage:50;"Date:""2025-09-25T14:14:44Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:16;Azimuth:0;BatteryLevel:16}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:157;Mileage:50;"Date:""2025-09-25T14:15:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:16;Azimuth:0;BatteryLevel:16}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:158;Mileage:50;"Date:""2025-09-25T14:15:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:16;Azimuth:0;BatteryLevel:16}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:159;Mileage:50;"Date:""2025-09-25T14:16:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:17;Azimuth:0;BatteryLevel:17}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:160;Mileage:50;"Date:""2025-09-25T14:16:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:17;Azimuth:0;BatteryLevel:17}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:161;Mileage:50;"Date:""2025-09-25T14:17:14Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:16;Azimuth:0;BatteryLevel:17}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:162;Mileage:50;"Date:""2025-09-25T14:17:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:0;BatteryLevel:17}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:163;Mileage:50;"Date:""2025-09-25T14:18:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:16;Azimuth:0;BatteryLevel:17}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:164;Mileage:50;"Date:""2025-09-25T14:18:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:165;Mileage:50;"Date:""2025-09-25T14:19:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:166;Mileage:50;"Date:""2025-09-25T14:19:44Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:167;Mileage:50;"Date:""2025-09-25T14:20:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.86;Rpm:-999;Speed:0.0;SatelliteNumber:15;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:168;Mileage:50;"Date:""2025-09-25T14:20:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:12;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:169;Mileage:50;"Date:""2025-09-25T14:21:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.86;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:170;Mileage:50;"Date:""2025-09-25T14:21:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:11;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:171;Mileage:50;"Date:""2025-09-25T14:22:14Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.86;Rpm:-999;Speed:0.0;SatelliteNumber:13;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:172;Mileage:50;"Date:""2025-09-25T14:22:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:13;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:173;Mileage:50;"Date:""2025-09-25T14:23:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:13;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:174;Mileage:50;"Date:""2025-09-25T14:23:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:13;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:175;Mileage:50;"Date:""2025-09-25T14:24:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.84;Rpm:-999;Speed:0.0;SatelliteNumber:13;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:176;Mileage:50;"Date:""2025-09-25T14:24:44Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.86;Rpm:-999;Speed:0.0;SatelliteNumber:9;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:177;Mileage:50;"Date:""2025-09-25T14:25:15Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.86;Rpm:-999;Speed:0.0;SatelliteNumber:10;Azimuth:0;BatteryLevel:18}]
"[{""Protocol"":""0x2525""";"MessageType:""LocationInfoMessage""";ProtocolHeadType:19;"Imei:""869487064477861""";SerialNo:178;Mileage:50;"Date:""2025-09-25T14:25:45Z""";IopIgnition:true;Latitude:3.4649965763092041;Longitude:-76.525871276855469;Altitude:1013.5999755859375;ExternalPowerVoltage:11.85;Rpm:-999;Speed:0.0;SatelliteNumber:14;Azimuth:0;BatteryLevel:18}]
