GroupName,UnitName,StartTime,MovingTimeSecs,MilesDriven,MaxSpeed,StopTime,textbox43,StopLengthSecs,ContactName,textbox28,textbox29,textbox30,textbox32,MovingTimeSecs_1,MilesDriven_1,MaxSpeed_1,StopLengthSecs_1
,Unidad: SXZ756,1/12/2025 1:33 p.m.,00h:00m:00s,"0,00",0,1/12/2025 1:33:1.m.,Denido/Ralenti,00h:00m:00s,"Av 47, Flandes, Tolima, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 1:34 p.m.,00h:03m:44s,"0,84",11,1/12/2025 1:37:4.m.,Ralenti,00h:00m:42s,"Carrera 8 #10-2 a 10-132, Flandes, Flandes, Tolima, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 1:38 p.m.,00h:01m:33s,"0,23",6,1/12/2025 1:40:0.m.,Ignición Apagada,00h:54m:59s,"Av 47, Flandes, Tolima, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 2:35 p.m.,00h:00m:00s,"0,00",0,1/12/2025 2:35:0.m.,Denido/Ralenti,00h:02m:27s,"Av 47, Flandes, Tolima, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 2:38 p.m.,00h:22m:43s,"19,79",45,1/12/2025 3:01:1.m.,Ralenti,00h:00m:36s,"Cl3 20-97, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 3:01 p.m.,00h:00m:41s,"0,39",12,1/12/2025 3:02:3.m.,Ralenti/Ign Apagada,00h:15m:30s,"Cl3, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 3:17 p.m.,00h:00m:00s,"0,00",0,1/12/2025 3:17:5.m.,Denido/Ralenti,00h:00m:00s,"Cl3, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 3:18 p.m.,00h:02m:26s,"0,69",8,1/12/2025 3:21:0.m.,Ralenti,00h:01m:14s,"Calle 7 #20-1 a 20-67, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 3:22 p.m.,00h:01m:31s,"0,11",6,1/12/2025 3:23:4.m.,Ignición Apagada,00h:10m:06s,"Cl7 20-39, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 3:33 p.m.,00h:00m:00s,"0,00",0,1/12/2025 3:33:5.m.,Denido/Ralenti,00h:01m:13s,"Cl7 20-39, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 3:35 p.m.,00h:00m:19s,"0,23",9,1/12/2025 3:36:1.m.,Ralenti,00h:00m:24s,"Kr17a 9-15, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 3:36 p.m.,00h:01m:45s,"0,37",7,1/12/2025 3:38:2.m.,Ralenti,00h:01m:32s,"Cra. 18 #11-2 a 11-56, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 3:39 p.m.,00h:02m:20s,"0,97",11,1/12/2025 3:42:1.m.,Ignición Apagada,00h:24m:06s,"Kr19 19-33, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:06 p.m.,00h:00m:00s,"0,00",0,1/12/2025 4:06:2.m.,Denido/Ralenti,00h:00m:00s,"Kr19 19-33, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:06 p.m.,00h:00m:27s,"0,11",7,1/12/2025 4:07:1.m.,Ralenti,00h:00m:04s,"Cl. 19a #20-20 a 20-66, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:07 p.m.,00h:00m:21s,"0,06",6,1/12/2025 4:07:4.m.,Ralenti,00h:00m:47s,"Cra. 19 #19-50 a 19-96, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:08 p.m.,00h:00m:19s,"0,27",6,1/12/2025 4:08:4.m.,Ignición Apagada,00h:07m:18s,"Kr18 22-5, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:16 p.m.,00h:00m:00s,"0,00",0,1/12/2025 4:16:0.m.,Denido/Ralenti,00h:00m:00s,"Kr18 22-5, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:17 p.m.,00h:02m:55s,"0,77",14,1/12/2025 4:20:0.m.,Ralenti/Ign Apagada,00h:10m:54s,"Cra. 10 #27-1 a 27-73, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:29 p.m.,00h:00m:00s,"0,00",0,1/12/2025 4:29:5.m.,Denido/Ralenti,00h:00m:00s,"Kr10 27-64, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:30 p.m.,00h:02m:59s,"0,85",17,1/12/2025 4:33:5.m.,Ralenti,00h:00m:53s,"Carrera 10 #22-2 a 22-48, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:34 p.m.,00h:02m:24s,"0,97",9,1/12/2025 4:37:1.m.,Ralenti/Ign Apagada,00h:08m:22s,"Cra. 5 #18-2 a 18-94, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:44 p.m.,00h:00m:00s,"0,00",0,1/12/2025 4:44:2.m.,Denido/Ralenti,00h:02m:01s,"Kr5 17-15, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:47 p.m.,00h:01m:05s,"0,60",9,1/12/2025 4:48:3.m.,Ignición Apagada,00h:04m:38s,"South America, Girardot, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:53 p.m.,00h:00m:00s,"0,00",0,1/12/2025 4:53:0.m.,Denido/Ralenti,00h:04m:37s,"South America, Girardot, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 4:58 p.m.,00h:02m:24s,"0,71",9,1/12/2025 5:01:1.m.,Ralenti/Ign Apagada,00h:15m:28s,"Cra. 5 #15-2 a 15-88, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 5:16 p.m.,00h:00m:00s,"0,00",0,1/12/2025 5:16:3.m.,Denido/Ralenti,00h:01m:25s,"Cra. 5 #15-2 a 15-88, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 5:18 p.m.,00h:02m:29s,"0,69",8,1/12/2025 5:20:4.m.,Ignición Apagada,00h:09m:44s,"Kr1 20b, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 5:30 p.m.,00h:00m:00s,"0,00",0,1/12/2025 5:30:2.m.,Denido/Ralenti,00h:01m:47s,"Kr1 20b, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 5:32 p.m.,00h:03m:32s,"1,00",11,1/12/2025 5:36:0.m.,Ralenti,00h:00m:54s,"South America, Girardot, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 5:36 p.m.,00h:01m:34s,"0,16",6,1/12/2025 5:38:2.m.,Ralenti,00h:06m:44s,"Cl17 8-46, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,1/12/2025 5:45 p.m.,00h:01m:16s,"0,05",6,1/12/2025 5:46:2.m.,Ralenti/Ign Apagada,13h:14m:33s,"Kr8 16-76, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 6:54 a.m.,00h:00m:00s,"0,00",0,2/12/2025 6:54:0.m.,Denido/Ralenti,00h:06m:00s,"Kr8 16-76, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:01 a.m.,00h:04m:59s,"0,87",16,2/12/2025 7:06:2.m.,Ralenti,00h:01m:01s,"Kr14 18-83, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:07 a.m.,00h:04m:59s,"1,43",23,2/12/2025 7:12:2.m.,Ralenti,00h:01m:01s,"South America, Girardot, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:13 a.m.,00h:01m:00s,"0,93",30,2/12/2025 7:14:2.m.,Ralenti,00h:01m:00s,"Via Principal-33, Girardot, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:15 a.m.,00h:06m:41s,"6,02",42,2/12/2025 7:22:1.m.,Ralenti,00h:00m:32s,"Girardot-Tocaima, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:22 a.m.,00h:01m:47s,"0,35",6,2/12/2025 7:24:2.m.,Ralenti,00h:01m:16s,"South America, Agua de Dios, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:25 a.m.,00h:00m:53s,"0,48",9,2/12/2025 7:26:3.m.,Ralenti,00h:00m:04s,"Girardot-Tocaima, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:26 a.m.,00h:01m:46s,"0,02",6,2/12/2025 7:28:2.m.,Ralenti,00h:05m:00s,"Km 21 de la vía Tocaima - Flandes, , Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:33 a.m.,00h:07m:18s,"6,05",46,2/12/2025 7:40:4.m.,Ignición Apagada,00h:13m:13s,"85FR+PX Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:53 a.m.,00h:00m:00s,"0,00",0,2/12/2025 7:53:5.m.,Denido/Ralenti,00h:01m:06s,"85FR+PX Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:55 a.m.,00h:00m:23s,"0,39",9,2/12/2025 7:56:2.m.,Ralenti,00h:01m:37s,"Km 0 de la vía Flandes - Cambaó, , Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:57 a.m.,00h:01m:01s,"1,45",29,2/12/2025 7:59:0.m.,Ralenti,00h:00m:59s,"Unnamed Road, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 7:59 a.m.,00h:01m:42s,"0,37",9,2/12/2025 8:01:4.m.,Ignición Apagada,00h:05m:35s,"Cra. 19 #24-1453 a 24-1489, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 8:07 a.m.,00h:00m:00s,"0,00",0,2/12/2025 8:07:1.m.,Denido/Ralenti,00h:06m:50s,"Cra. 19 #24-1453 a 24-1489, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 8:14 a.m.,00h:00m:00s,"0,00",0,2/12/2025 8:14:0.m.,Denido/Ralenti,00h:00m:00s,"Cra. 19 #24-1453 a 24-1489, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 8:14 a.m.,00h:01m:49s,"0,39",9,2/12/2025 8:16:3.m.,Ralenti,00h:00m:09s,"Kr10, Girardot, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 8:16 a.m.,00h:02m:11s,"0,77",12,2/12/2025 8:18:5.m.,Ignición Apagada,00h:03m:45s,"Cl35 11a-48, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 8:22 a.m.,00h:00m:00s,"0,00",0,2/12/2025 8:22:3.m.,Denido/Ralenti,00h:00m:00s,"Cl35 11a-48, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 8:23 a.m.,00h:00m:24s,"0,19",7,2/12/2025 8:23:5.m.,Ralenti/Ign Apagada,00h:35m:22s,"Kr13 35-26, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 8:58 a.m.,00h:00m:00s,"0,00",0,2/12/2025 8:58:1.m.,Denido/Ralenti,00h:13m:02s,"Kr13 35-40, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:09 a.m.,00h:00m:00s,"0,00",0,2/12/2025 9:09:4.m.,Denido/Ralenti,00h:00m:00s,"South America, Girardot, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:10 a.m.,00h:05m:31s,"2,22",27,2/12/2025 9:15:4.m.,Ralenti,00h:01m:23s,"Via Principal-42, Girardot, Cundinamarca",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:17 a.m.,00h:03m:44s,"1,50",23,2/12/2025 9:20:5.m.,Ralenti,00h:01m:53s,"Cl. 40, Girardot, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:22 a.m.,00h:00m:59s,"0,60",9,2/12/2025 9:23:4.m.,Ralenti/Ign Apagada,00h:13m:39s,"Cl45 8a-84, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:36 a.m.,00h:00m:00s,"0,00",0,2/12/2025 9:36:0.m.,Denido/Ralenti,00h:02m:22s,"Cl45 8a-84, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:38 a.m.,00h:01m:24s,"0,71",7,2/12/2025 9:40:0.m.,Ralenti,00h:09m:03s,"Cl. 48 #6, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:49 a.m.,00h:00m:52s,"0,93",12,2/12/2025 9:49:5.m.,Ralenti,00h:01m:07s,"Cl44a 8, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:51 a.m.,00h:01m:01s,"0,50",6,2/12/2025 9:52:0.m.,Ralenti,00h:00m:15s,"Tr9 47-72, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:52 a.m.,00h:01m:50s,"0,34",8,2/12/2025 9:54:1.m.,Ralenti,00h:00m:13s,"Cl 47B #6b-1 a 6b-87, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
,Unidad: SXZ756,2/12/2025 9:54 a.m.,00h:01m:41s,"0,08",8,2/12/2025 9:56:0.m.,Ralenti,00h:02m:19s,"Cl47b 6b-22, Girardot, Cundinamarca, Colombia",19h:41m:36s,"806,84",52,180h:11m:41s,19h:41m:36s,"806,84",52,180h:11m:41s
